t,x,y,label
90,138.0,2.0,1
91,139.0,6.0,1
92,140.0,9.0,1
93,143.0,11.0,1
94,144.0,14.0,1
95,144.0,16.0,1
96,144.0,17.0,1
97,145.0,17.0,1
98,145.0,18.0,1
99,145.0,19.0,1
100,144.0,21.0,1
101,145.0,21.0,1
102,147.0,22.0,1
103,149.0,24.0,1
104,149.0,27.0,1
105,148.0,30.0,1
106,148.0,33.0,1
107,148.0,35.0,1
108,147.0,37.0,1
109,147.0,37.0,1
110,147.0,36.0,1
111,147.0,34.0,1
112,146.0,33.0,1
113,144.0,33.0,1
114,143.0,32.0,1
115,141.0,32.0,1
116,139.0,32.0,1
117,136.0,33.0,1
118,134.0,32.0,1
119,133.0,31.0,1
120,133.0,31.0,1
121,131.0,31.0,1
122,131.0,32.0,1
123,133.0,34.0,1
124,134.0,37.0,1
125,135.0,39.0,1
126,135.0,41.0,1
127,134.0,42.0,1
128,131.0,43.0,1
129,128.0,45.0,1
130,125.0,47.0,1
131,125.0,49.0,1
132,123.0,52.0,1
133,122.0,55.0,1
134,121.0,57.0,1
135,119.0,60.0,1
136,117.0,64.0,1
137,115.0,68.0,1
138,112.0,70.0,1
139,111.0,71.0,1
140,109.0,73.0,1
141,109.0,74.0,1
142,109.0,75.0,1
143,110.0,75.0,1
144,112.0,75.0,1
145,113.0,76.0,1
146,112.0,77.0,1
147,112.0,77.0,1
148,111.0,75.0,1
149,112.0,73.0,1
150,112.0,72.0,1
151,114.0,70.0,1
152,114.0,69.0,1
153,113.0,69.0,1
154,114.0,68.0,1
155,114.0,69.0,1
156,116.0,69.0,1
157,117.0,70.0,1
158,118.0,71.0,1
159,120.0,72.0,1
160,122.0,73.0,1
161,126.0,74.0,1
162,129.0,74.0,1
163,132.0,75.0,1
164,135.0,78.0,1
165,139.0,81.0,1
166,142.0,84.0,1
167,144.0,85.0,1
168,147.0,88.0,1
169,152.0,92.0,1
170,156.0,95.0,1
171,161.0,96.0,1
172,163.0,98.0,1
173,167.0,100.0,1
174,172.0,102.0,1
175,176.0,101.0,1
176,182.0,99.0,1
177,186.0,98.0,1
178,190.0,96.0,1
179,192.0,94.0,1
180,196.0,93.0,1
181,198.0,95.0,1
182,200.0,97.0,1
183,202.0,100.0,1
184,202.0,104.0,1
185,206.0,108.0,1
186,208.0,111.0,1
187,211.0,114.0,1
188,213.0,116.0,1
189,216.0,120.0,1
190,217.0,125.0,1
191,219.0,131.0,1
192,220.0,137.0,1
193,220.0,142.0,1
194,220.0,147.0,1
195,218.0,152.0,1
196,218.0,157.0,1
197,218.0,160.0,1
198,218.0,163.0,1
199,218.0,167.0,1
200,217.0,170.0,1
201,219.0,172.0,1
202,221.0,173.0,1
203,220.0,175.0,1
204,220.0,176.0,1
205,220.0,178.0,1
206,220.0,181.0,1
207,220.0,181.0,1
208,224.0,184.0,1
209,225.0,186.0,1
210,227.0,190.0,1
211,230.0,194.0,1
212,234.0,197.0,1
213,237.0,199.0,1
214,241.0,201.0,1
215,242.0,203.0,1
216,243.0,204.0,1
217,244.0,206.0,1
218,244.0,209.0,1
219,244.0,210.0,1
220,243.0,210.0,1
221,243.0,211.0,1
222,244.0,213.0,1
223,245.0,213.0,1
224,247.0,213.0,1
225,249.0,214.0,1
226,250.0,215.0,1
227,251.0,217.0,1
228,252.0,218.0,1
229,252.0,220.0,1
230,253.0,222.0,1
231,254.0,224.0,1
232,255.0,226.0,1
233,255.0,228.0,1
234,257.0,229.0,1
235,258.0,230.0,1
236,260.0,231.0,1
237,260.0,232.0,1
238,261.0,232.0,1
239,261.0,233.0,1
240,262.0,236.0,1
241,262.0,240.0,1
242,262.0,245.0,1
243,262.0,250.0,1
244,262.0,256.0,1
245,264.0,262.0,1
246,265.0,266.0,1
247,268.0,270.0,1
248,271.0,273.0,1
249,274.0,276.0,1
250,277.0,279.0,1
251,280.0,282.0,1
252,282.0,286.0,1
253,283.0,288.0,1
254,285.0,290.0,1
255,286.0,294.0,1
256,288.0,296.0,1
257,290.0,299.0,1
258,290.0,302.0,1
259,290.0,307.0,1
260,290.0,311.0,1
261,289.0,315.0,1
262,288.0,321.0,1
263,288.0,327.0,1
264,289.0,333.0,1
265,289.0,339.0,1
266,289.0,345.0,1
267,289.0,352.0,1
268,291.0,357.0,1
269,292.0,361.0,1
270,292.0,365.0,1
271,291.0,369.0,1
272,290.0,373.0,1
273,288.0,376.0,1
274,287.0,379.0,1
275,287.0,382.0,1
276,289.0,385.0,1
277,290.0,391.0,1
278,292.0,396.0,1
279,293.0,402.0,1
280,293.0,407.0,1
281,293.0,413.0,1
282,292.0,419.0,1
283,290.0,427.0,1
284,288.0,434.0,1
285,288.0,439.0,1
286,287.0,446.0,1
287,287.0,452.0,1
288,287.0,457.0,1
289,287.0,460.0,1
290,287.0,461.0,1
291,287.0,462.0,1
292,286.0,461.0,1
293,284.0,462.0,1
294,282.0,462.0,1
295,280.0,464.0,1
296,278.0,465.0,1
297,277.0,467.0,1
298,274.0,470.0,1
299,272.0,473.0,1
300,269.0,476.0,1
