t,x,y,label
1,117.708,958.423,0
2,116.983,958.623,0
3,116.258,958.823,0
4,115.533,959.023,0
5,114.808,959.223,0
6,114.083,959.423,0
7,113.358,959.623,0
8,112.633,959.823,0
9,111.908,960.023,0
10,111.183,960.223,0
11,110.458,960.423,0
12,109.75,960.631,0
13,109.041,960.84,0
14,108.333,961.048,0
15,107.625,961.256,0
16,106.916,961.465,0
17,106.208,961.673,0
18,106.0,961.736,0
19,105.791,961.798,0
20,105.583,961.861,0
21,105.375,961.923,0
22,105.166,961.986,0
23,104.958,962.048,0
24,104.75,962.111,0
25,104.541,962.173,0
26,104.333,962.236,0
27,104.125,962.298,0
28,103.916,962.361,0
29,103.708,962.423,0
30,102.908,962.573,0
31,102.108,962.723,0
32,101.308,962.873,0
33,100.508,963.023,0
34,99.708,963.173,0
35,99.308,963.223,0
36,98.908,963.273,0
37,98.508,963.323,0
38,98.108,963.373,0
39,97.708,963.423,0
40,97.75,963.715,0
41,97.791,964.006,0
42,97.833,964.298,0
43,97.875,964.59,0
44,97.916,964.881,0
45,97.958,965.173,0
46,97.351,965.459,0
47,96.744,965.744,0
48,96.137,966.03,0
49,95.529,966.316,0
50,94.922,966.602,0
51,94.315,966.887,0
52,93.708,967.173,0
53,93.333,967.173,0
54,92.958,967.173,0
55,92.583,967.173,0
56,92.208,967.173,0
57,91.833,967.173,0
58,91.458,967.173,0
59,90.833,967.361,0
60,90.208,967.548,0
61,89.583,967.736,0
62,88.958,967.923,0
63,88.583,967.881,0
64,88.208,967.84,0
65,87.833,967.798,0
66,87.458,967.756,0
67,87.083,967.715,0
68,86.708,967.673,0
69,86.375,967.631,0
70,86.041,967.59,0
71,85.708,967.548,0
72,85.375,967.506,0
73,85.041,967.465,0
74,84.708,967.423,0
75,84.158,967.423,0
76,83.608,967.423,0
77,83.058,967.423,0
78,82.508,967.423,0
79,81.958,967.423,0
80,81.458,967.523,0
81,80.958,967.623,0
82,80.458,967.723,0
83,79.958,967.823,0
84,79.458,967.923,0
85,78.625,968.465,0
86,77.791,969.006,0
87,76.958,969.548,0
88,76.125,970.09,0
89,75.291,970.631,0
90,74.458,971.173,0
91,74.208,971.223,0
92,73.958,971.273,0
93,73.708,971.323,0
94,73.458,971.373,0
95,73.208,971.423,0
96,72.958,971.673,0
97,72.708,971.923,0
98,72.458,972.173,0
99,72.208,972.423,0
100,71.958,972.673,0
101,71.308,972.323,0
102,70.658,971.973,0
103,70.008,971.623,0
104,69.358,971.273,0
105,68.708,970.923,0
106,68.666,971.423,0
107,68.625,971.923,0
108,68.583,972.423,0
109,68.541,972.923,0
110,68.5,973.423,0
111,68.458,973.923,0
112,67.458,974.073,0
113,66.458,974.223,0
114,65.458,974.373,0
115,64.458,974.523,0
116,63.458,974.673,0
117,63.158,974.723,0
118,62.858,974.773,0
119,62.558,974.823,0
120,62.258,974.873,0
121,61.958,974.923,0
122,61.083,974.798,0
123,60.208,974.673,0
124,59.333,974.548,0
125,58.458,974.423,0
126,57.925,974.556,0
127,57.391,974.69,0
128,56.858,974.823,0
129,56.325,974.956,0
130,55.791,975.09,0
131,55.258,975.223,0
132,54.725,975.356,0
133,54.192,975.489,0
134,53.658,975.623,0
135,53.125,975.756,0
136,52.458,975.875,0
137,51.792,975.994,0
138,51.125,976.113,0
139,50.458,976.232,0
140,49.791,976.351,0
141,49.125,976.47,0
142,48.458,976.589,0
143,48.041,976.672,0
144,47.625,976.756,0
145,47.208,976.839,0
146,46.791,976.922,0
147,46.375,977.006,0
148,45.958,977.089,0
149,45.541,977.172,0
150,45.125,977.256,0
151,44.708,977.339,0
152,44.291,977.422,0
153,43.875,977.506,0
154,43.458,977.589,0
155,43.08,977.789,0
156,42.702,977.989,0
157,42.325,978.189,0
158,41.947,978.389,0
159,41.569,978.589,0
160,41.191,978.789,0
161,40.813,978.989,0
162,40.436,979.189,0
163,40.058,979.389,0
164,39.68,979.589,0
165,39.302,979.789,0
166,38.924,979.989,0
167,38.547,980.189,0
168,38.169,980.389,0
169,37.791,980.589,0
170,37.291,980.811,0
171,36.791,981.033,0
172,36.291,981.255,0
173,35.791,981.478,0
174,35.291,981.7,0
175,34.791,981.922,0
176,34.458,981.789,0
177,34.124,981.655,0
178,33.791,981.522,0
179,33.457,981.388,0
180,33.124,981.255,0
181,32.499,981.422,0
182,31.874,981.588,0
183,31.249,981.755,0
184,30.624,981.921,0
185,29.999,982.088,0
186,29.374,982.255,0
187,28.749,982.421,0
188,28.124,982.588,0
189,27.235,982.699,0
190,26.346,982.81,0
191,25.457,982.921,0
192,24.568,983.032,0
193,23.68,983.144,0
194,22.791,983.255,0
195,21.902,983.366,0
196,21.013,983.477,0
197,20.124,983.588,0
198,19.765,983.742,0
199,19.406,983.896,0
200,19.047,984.05,0
201,18.688,984.203,0
202,18.329,984.357,0
203,17.97,984.511,0
204,17.611,984.665,0
205,17.252,984.819,0
206,16.893,984.973,0
207,16.534,985.126,0
208,16.175,985.28,0
209,15.816,985.434,0
210,15.457,985.588,0
211,15.124,985.921,0
212,14.79,986.255,0
213,14.457,986.588,0
214,14.124,986.921,0
215,13.791,987.254,0
216,13.457,987.588,0
217,13.124,987.921,0
218,12.743,988.207,0
219,12.362,988.492,0
220,11.981,988.778,0
221,11.6,989.064,0
222,11.219,989.35,0
223,10.838,989.635,0
224,10.457,989.921,0
225,9.901,990.217,0
226,9.346,990.514,0
227,8.79,990.81,0
228,8.235,991.106,0
229,7.679,991.403,0
230,7.124,991.699,0
231,6.568,991.995,0
232,6.013,992.292,0
233,5.457,992.588,0
234,5.457,992.588,0
235,5.457,992.588,0
236,5.457,992.588,0
237,5.457,992.588,0
