t,x,y,label
1,488.402,408.79,0
2,487.391,408.335,0
3,486.379,407.881,0
4,485.368,407.426,0
5,484.357,406.972,0
6,483.345,406.517,0
7,482.334,406.063,0
8,481.322,405.608,0
9,480.311,405.154,0
10,479.3,404.699,0
11,478.288,404.245,0
12,477.277,403.79,0
13,476.191,403.454,0
14,475.105,403.118,0
15,474.019,402.782,0
16,472.933,402.447,0
17,471.848,402.111,0
18,470.762,401.775,0
19,469.676,401.439,0
20,468.59,401.103,0
21,467.507,400.615,0
22,466.423,400.127,0
23,465.34,399.639,0
24,464.257,399.15,0
25,463.174,398.662,0
26,462.09,398.174,0
27,461.007,397.686,0
28,459.882,397.217,0
29,458.757,396.748,0
30,457.632,396.28,0
31,456.507,395.811,0
32,455.382,395.342,0
33,454.257,394.873,0
34,453.132,394.405,0
35,452.007,393.936,0
36,451.042,393.533,0
37,450.077,393.13,0
38,449.111,392.728,0
39,448.146,392.325,0
40,447.181,391.922,0
41,446.216,391.519,0
42,445.25,391.117,0
43,444.285,390.714,0
44,443.32,390.311,0
45,442.172,390.116,0
46,441.023,389.921,0
47,439.875,389.725,0
48,438.726,389.53,0
49,437.578,389.335,0
50,436.43,389.139,0
51,435.281,388.944,0
52,434.133,388.749,0
53,432.844,388.39,0
54,431.555,388.03,0
55,430.266,387.671,0
56,428.977,387.312,0
57,427.688,386.952,0
58,426.399,386.593,0
59,425.11,386.233,0
60,423.821,385.874,0
61,422.748,385.478,0
62,421.675,385.082,0
63,420.602,384.686,0
64,419.529,384.291,0
65,418.457,383.895,0
66,417.384,383.499,0
67,416.311,383.103,0
68,415.238,382.707,0
69,414.301,382.278,0
70,413.363,381.85,0
71,412.426,381.421,0
72,411.488,380.993,0
73,410.551,380.564,0
74,409.613,380.136,0
75,408.676,379.707,0
76,407.718,379.124,0
77,406.759,378.54,0
78,405.801,377.957,0
79,404.843,377.374,0
80,403.884,376.79,0
81,402.926,376.207,0
82,401.801,375.936,0
83,400.676,375.665,0
84,399.551,375.394,0
85,398.426,375.124,0
86,397.301,374.853,0
87,396.176,374.582,0
88,394.988,374.398,0
89,393.801,374.214,0
90,392.613,374.03,0
91,391.426,373.846,0
92,390.351,373.493,0
93,389.276,373.14,0
94,388.201,372.788,0
95,387.126,372.435,0
96,386.051,372.082,0
97,385.4,371.841,0
98,384.75,371.599,0
99,384.099,371.358,0
100,383.448,371.117,0
101,382.798,370.875,0
102,382.147,370.634,0
103,381.48,369.905,0
104,380.814,369.176,0
105,380.147,368.447,0
106,379.481,367.717,0
107,378.814,366.988,0
108,378.147,366.259,0
109,377.481,365.53,0
110,376.814,364.801,0
111,375.862,364.301,0
112,374.91,363.801,0
113,373.958,363.301,0
114,373.006,362.801,0
115,372.054,362.301,0
116,371.102,361.801,0
117,370.151,361.301,0
118,369.199,360.801,0
119,368.247,360.301,0
120,367.295,359.801,0
121,366.343,359.301,0
122,365.391,358.801,0
123,364.439,358.301,0
124,363.522,357.857,0
125,362.606,357.412,0
126,361.689,356.968,0
127,360.772,356.523,0
128,359.856,356.079,0
129,358.939,355.635,0
130,358.022,355.19,0
131,357.106,354.746,0
132,356.189,354.301,0
133,355.272,353.857,0
134,354.356,353.412,0
135,353.439,352.968,0
136,352.415,352.659,0
137,351.391,352.349,0
138,350.368,352.04,0
139,349.344,351.73,0
140,348.32,351.421,0
141,347.296,351.111,0
142,346.273,350.802,0
143,345.249,350.492,0
144,344.225,350.183,0
145,343.201,349.873,0
146,342.177,349.563,0
147,341.154,349.254,0
148,340.13,348.945,0
149,339.106,348.635,0
150,338.139,348.318,0
151,337.173,348.002,0
152,336.206,347.685,0
153,335.239,347.368,0
154,334.273,347.052,0
155,333.306,346.735,0
156,332.339,346.418,0
157,331.372,346.101,0
158,330.406,345.785,0
159,329.439,345.468,0
160,328.383,344.857,0
161,327.328,344.246,0
162,326.272,343.635,0
163,325.217,343.024,0
164,324.161,342.413,0
165,323.106,341.802,0
166,322.05,341.19,0
167,320.994,340.579,0
168,319.939,339.968,0
169,318.883,339.357,0
170,317.828,338.746,0
171,316.772,338.135,0
172,315.711,337.68,0
173,314.651,337.226,0
174,313.59,336.771,0
175,312.529,336.317,0
176,311.469,335.862,0
177,310.408,335.408,0
178,309.348,334.953,0
179,308.287,334.499,0
180,307.226,334.044,0
181,306.166,333.59,0
182,305.105,333.135,0
183,304.034,332.659,0
184,302.962,332.183,0
185,301.891,331.706,0
186,300.819,331.23,0
187,299.748,330.754,0
188,298.676,330.278,0
189,297.605,329.802,0
190,296.534,329.325,0
191,295.462,328.849,0
192,294.391,328.373,0
193,293.319,327.897,0
194,292.248,327.42,0
195,291.176,326.944,0
196,290.105,326.468,0
197,289.208,326.071,0
198,288.31,325.673,0
199,287.413,325.276,0
200,286.515,324.878,0
201,285.618,324.481,0
202,284.72,324.083,0
203,283.823,323.686,0
204,282.925,323.288,0
205,282.028,322.891,0
206,281.13,322.493,0
207,280.233,322.096,0
208,279.335,321.698,0
209,278.438,321.301,0
210,277.68,321.043,0
211,276.923,320.786,0
212,276.165,320.528,0
213,275.408,320.271,0
214,274.65,320.013,0
215,273.893,319.756,0
216,273.135,319.498,0
217,272.378,319.241,0
218,271.62,318.983,0
219,270.863,318.726,0
220,270.105,318.468,0
221,269.248,318.039,0
222,268.391,317.611,0
223,267.534,317.182,0
224,266.676,316.754,0
225,265.819,316.325,0
226,264.962,315.897,0
227,264.105,315.468,0
228,263.179,315.135,0
229,262.253,314.801,0
230,261.327,314.468,0
231,260.401,314.135,0
232,259.476,313.801,0
