t,x,y,label
1,604.812,777.503,0
2,604.882,777.46,0
3,604.952,777.417,0
4,605.022,777.374,0
5,605.092,777.331,0
6,605.162,777.288,0
7,605.231,777.245,0
8,605.301,777.202,0
9,605.371,777.159,0
10,605.441,777.116,0
11,605.511,777.073,0
12,605.581,777.03,0
13,605.651,776.987,0
14,605.721,776.944,0
15,605.791,776.901,0
16,605.861,776.858,0
17,605.93,776.815,0
18,606.0,776.772,0
19,606.07,776.729,0
20,606.14,776.686,0
21,606.21,776.643,0
22,606.28,776.6,0
23,606.35,776.557,0
24,606.42,776.514,0
25,606.49,776.471,0
26,606.56,776.428,0
27,606.629,776.385,0
28,606.699,776.342,0
29,606.769,776.299,0
30,606.839,776.256,0
31,606.909,776.213,0
32,606.979,776.17,0
33,606.958,776.102,0
34,606.937,776.035,0
35,606.916,775.967,0
36,606.896,775.899,0
37,606.875,775.831,0
38,606.854,775.764,0
39,606.833,775.696,0
40,606.812,775.628,0
41,606.791,775.561,0
42,606.771,775.493,0
43,606.75,775.425,0
44,606.729,775.357,0
45,606.708,775.29,0
46,606.687,775.222,0
47,606.666,775.154,0
48,606.646,775.087,0
49,606.625,775.019,0
50,606.604,774.951,0
51,606.583,774.883,0
52,606.562,774.816,0
53,606.541,774.748,0
54,606.52,774.68,0
55,606.5,774.612,0
56,606.479,774.545,0
57,606.458,774.477,0
58,606.437,774.409,0
59,606.416,774.342,0
60,606.395,774.274,0
61,606.375,774.206,0
62,606.354,774.138,0
63,606.333,774.071,0
64,606.312,774.003,0
65,606.257,774.042,0
66,606.203,774.081,0
67,606.148,774.12,0
68,606.093,774.159,0
69,606.039,774.198,0
70,605.984,774.237,0
71,605.929,774.276,0
72,605.875,774.316,0
73,605.82,774.355,0
74,605.765,774.394,0
75,605.71,774.433,0
76,605.656,774.472,0
77,605.601,774.511,0
78,605.546,774.55,0
79,605.492,774.589,0
80,605.437,774.628,0
81,605.489,774.633,0
82,605.541,774.638,0
83,605.593,774.644,0
84,605.645,774.649,0
85,605.697,774.654,0
86,605.749,774.659,0
87,605.801,774.664,0
88,605.853,774.669,0
89,605.906,774.675,0
90,605.958,774.68,0
91,606.01,774.685,0
92,606.062,774.69,0
93,606.114,774.695,0
94,606.166,774.701,0
95,606.218,774.706,0
96,606.27,774.711,0
97,606.296,774.573,0
98,606.323,774.435,0
99,606.349,774.297,0
100,606.375,774.158,0
101,606.402,774.02,0
102,606.428,773.882,0
103,606.454,773.744,0
104,606.481,773.606,0
105,606.507,773.468,0
106,606.533,773.329,0
107,606.559,773.191,0
108,606.586,773.053,0
109,606.612,772.915,0
110,606.638,772.777,0
111,606.665,772.639,0
112,606.691,772.5,0
113,606.717,772.362,0
114,606.744,772.224,0
115,606.77,772.086,0
116,606.836,772.112,0
117,606.902,772.139,0
118,606.967,772.165,0
119,607.033,772.191,0
120,607.099,772.218,0
121,607.165,772.244,0
122,607.231,772.27,0
123,607.296,772.297,0
124,607.362,772.323,0
125,607.428,772.349,0
126,607.494,772.375,0
127,607.559,772.402,0
128,607.625,772.428,0
129,607.691,772.454,0
130,607.757,772.481,0
131,607.823,772.507,0
132,607.888,772.533,0
133,607.954,772.56,0
134,608.02,772.586,0
135,608.201,772.447,0
136,608.381,772.308,0
137,608.562,772.169,0
138,608.742,772.031,0
139,608.923,771.892,0
140,609.103,771.753,0
141,609.284,771.614,0
142,609.464,771.475,0
143,609.645,771.336,0
144,609.825,771.197,0
145,610.006,771.058,0
146,610.187,770.919,0
147,610.367,770.781,0
148,610.548,770.642,0
149,610.728,770.503,0
150,610.909,770.364,0
151,611.089,770.225,0
152,611.27,770.086,0
153,611.45,769.947,0
154,611.631,769.809,0
155,611.811,769.67,0
156,611.992,769.531,0
157,612.172,769.392,0
158,612.353,769.253,0
159,613.004,769.497,0
160,613.656,769.74,0
161,614.307,769.984,0
162,614.302,769.947,0
163,614.297,769.909,0
164,614.292,769.872,0
165,614.287,769.834,0
166,614.282,769.797,0
167,614.277,769.76,0
168,614.272,769.722,0
169,614.267,769.685,0
170,614.262,769.647,0
171,614.257,769.61,0
172,614.252,769.572,0
173,614.246,769.535,0
