t,x,y,label
0,946.0,883.0,1
1,947.0,884.0,1
2,949.0,885.0,1
3,950.0,887.0,1
4,951.0,891.0,1
5,952.0,894.0,1
6,954.0,896.0,1
7,953.0,899.0,1
8,951.0,901.0,1
9,949.0,901.0,1
10,946.0,901.0,1
11,943.0,899.0,1
12,941.0,898.0,1
13,939.0,897.0,1
14,938.0,898.0,1
15,937.0,899.0,1
16,938.0,902.0,1
17,937.0,904.0,1
18,938.0,906.0,1
19,938.0,907.0,1
20,939.0,909.0,1
21,940.0,912.0,1
22,941.0,914.0,1
23,944.0,916.0,1
24,948.0,918.0,1
25,951.0,919.0,1
26,953.0,921.0,1
27,956.0,923.0,1
28,960.0,924.0,1
29,963.0,924.0,1
30,964.0,926.0,1
31,966.0,927.0,1
32,967.0,930.0,1
33,971.0,930.0,1
34,975.0,932.0,1
35,978.0,933.0,1
36,981.0,934.0,1
37,983.0,938.0,1
38,985.0,940.0,1
39,985.0,944.0,1
40,985.0,946.0,1
41,983.0,949.0,1
42,982.0,952.0,1
43,980.0,954.0,1
44,979.0,957.0,1
45,979.0,958.0,1
46,980.0,961.0,1
47,982.0,962.0,1
48,984.0,962.0,1
49,986.0,964.0,1
50,987.0,966.0,1
51,989.0,969.0,1
52,989.0,973.0,1
53,990.0,976.0,1
54,989.0,979.0,1
55,990.0,983.0,1
56,992.0,985.0,1
57,995.0,990.0,1
58,996.0,993.0,1
59,996.0,997.0,1
60,998.0,1000.0,1
61,999.0,1001.0,1
62,999.0,1002.0,1
63,998.0,1004.0,1
64,998.0,1005.0,1
65,999.0,1007.0,1
66,1001.0,1010.0,1
67,1002.0,1010.0,1
68,1001.0,1010.0,1
69,1002.0,1010.0,1
70,1002.0,1011.0,1
71,1002.0,1012.0,1
72,1003.0,1014.0,1
73,1003.0,1017.0,1
74,1003.0,1019.0,1
75,1005.0,1022.0,1
76,1006.0,1023.0,1
