t,x,y,label
0,594.0,373.0,1
1,596.0,374.0,1
2,597.0,374.0,1
3,598.0,372.0,1
4,598.0,371.0,1
5,598.0,371.0,1
6,598.0,370.0,1
7,597.0,368.0,1
8,594.0,367.0,1
9,593.0,365.0,1
10,592.0,365.0,1
11,591.0,363.0,1
12,589.0,361.0,1
13,587.0,360.0,1
14,585.0,359.0,1
15,584.0,359.0,1
16,582.0,359.0,1
17,582.0,359.0,1
18,581.0,358.0,1
19,580.0,358.0,1
20,578.0,356.0,1
21,576.0,354.0,1
22,575.0,352.0,1
23,572.0,349.0,1
24,569.0,348.0,1
25,566.0,348.0,1
26,563.0,350.0,1
27,561.0,353.0,1
28,557.0,355.0,1
29,552.0,357.0,1
30,546.0,356.0,1
31,540.0,357.0,1
32,535.0,357.0,1
33,528.0,355.0,1
34,522.0,354.0,1
35,517.0,353.0,1
36,511.0,353.0,1
37,508.0,352.0,1
38,506.0,352.0,1
39,503.0,353.0,1
40,502.0,355.0,1
41,500.0,354.0,1
42,498.0,355.0,1
43,496.0,356.0,1
44,493.0,357.0,1
45,490.0,359.0,1
46,486.0,360.0,1
47,483.0,359.0,1
48,480.0,360.0,1
49,478.0,361.0,1
50,476.0,361.0,1
51,475.0,361.0,1
52,472.0,361.0,1
53,471.0,360.0,1
54,469.0,362.0,1
55,468.0,364.0,1
56,469.0,365.0,1
57,469.0,367.0,1
58,470.0,366.0,1
59,472.0,366.0,1
60,472.0,365.0,1
61,472.0,365.0,1
62,473.0,365.0,1
63,473.0,363.0,1
64,473.0,362.0,1
65,471.0,359.0,1
66,469.0,359.0,1
67,467.0,359.0,1
68,468.0,359.0,1
69,469.0,361.0,1
70,470.0,362.0,1
71,472.0,363.0,1
72,473.0,366.0,1
73,476.0,370.0,1
74,477.0,374.0,1
75,478.0,377.0,1
76,478.0,379.0,1
77,477.0,379.0,1
78,475.0,381.0,1
79,473.0,381.0,1
80,470.0,382.0,1
81,465.0,383.0,1
82,461.0,384.0,1
83,456.0,386.0,1
84,453.0,388.0,1
85,451.0,389.0,1
86,450.0,392.0,1
87,450.0,394.0,1
88,452.0,398.0,1
89,452.0,403.0,1
90,453.0,408.0,1
91,454.0,412.0,1
92,455.0,418.0,1
93,456.0,424.0,1
94,457.0,427.0,1
95,457.0,429.0,1
96,457.0,431.0,1
97,456.0,433.0,1
98,453.0,436.0,1
99,451.0,440.0,1
100,449.0,445.0,1
101,448.0,449.0,1
102,447.0,452.0,1
103,448.0,455.0,1
104,450.0,458.0,1
105,453.0,461.0,1
106,456.0,464.0,1
107,459.0,468.0,1
108,463.0,472.0,1
109,468.0,476.0,1
110,472.0,480.0,1
111,477.0,484.0,1
112,481.0,486.0,1
113,485.0,488.0,1
114,489.0,488.0,1
115,492.0,488.0,1
116,494.0,489.0,1
117,497.0,491.0,1
118,498.0,489.0,1
119,499.0,489.0,1
120,501.0,490.0,1
