t,x,y,label
1,920.229,535.176,0
2,920.083,535.249,0
3,919.937,535.322,0
4,919.791,535.395,0
5,919.645,535.468,0
6,919.499,535.541,0
7,919.353,535.614,0
8,919.208,535.687,0
9,919.062,535.76,0
10,918.916,535.833,0
11,918.77,535.906,0
12,918.624,535.979,0
13,918.478,536.052,0
14,918.34,536.202,0
15,918.203,536.352,0
16,918.065,536.502,0
17,917.928,536.652,0
18,917.79,536.803,0
19,917.653,536.953,0
20,917.515,537.103,0
21,917.378,537.253,0
22,917.24,537.403,0
23,917.103,537.553,0
24,917.034,537.65,0
25,916.964,537.748,0
26,916.895,537.845,0
27,916.825,537.942,0
28,916.756,538.04,0
29,916.686,538.137,0
30,916.617,538.234,0
31,916.547,538.332,0
32,916.478,538.429,0
33,916.345,538.462,0
34,916.211,538.496,0
35,916.078,538.529,0
36,915.944,538.562,0
37,915.811,538.596,0
38,915.678,538.629,0
39,915.544,538.662,0
40,915.411,538.696,0
41,915.277,538.729,0
42,915.144,538.762,0
43,915.011,538.796,0
44,914.877,538.829,0
45,914.744,538.862,0
46,914.61,538.896,0
47,914.477,538.929,0
48,914.477,538.929,0
49,914.477,538.929,0
50,914.477,538.929,0
51,914.477,538.929,0
66,915.352,535.551,0
67,915.175,535.593,0
68,914.998,535.634,0
69,914.821,535.676,0
70,914.643,535.718,0
71,914.466,535.759,0
72,914.289,535.801,0
170,914.477,538.929,0
171,914.06,538.929,0
172,913.643,538.929,0
173,913.226,538.929,0
174,912.81,538.929,0
175,912.393,538.929,0
176,911.976,538.929,0
177,912.034,538.929,0
178,912.091,538.929,0
179,912.149,538.929,0
180,912.207,538.929,0
181,912.264,538.929,0
182,912.322,538.929,0
183,912.38,538.929,0
184,912.438,538.929,0
185,912.495,538.929,0
186,912.553,538.929,0
187,912.611,538.929,0
188,912.668,538.929,0
189,912.726,538.929,0
190,912.705,539.012,0
191,912.684,539.096,0
192,912.663,539.179,0
193,912.643,539.262,0
194,912.622,539.346,0
195,912.601,539.429,0
196,912.492,539.319,0
197,912.382,539.21,0
198,912.273,539.101,0
199,912.163,538.991,0
200,912.054,538.881,0
201,911.945,538.772,0
202,911.835,538.663,0
203,911.726,538.553,0
204,911.78,538.231,0
205,911.833,537.91,0
206,911.887,537.588,0
207,911.94,537.266,0
208,911.994,536.944,0
209,912.047,536.623,0
210,912.101,536.301,0
211,912.139,536.251,0
212,912.176,536.201,0
213,912.213,536.151,0
214,912.251,536.101,0
215,912.288,536.051,0
216,912.326,536.001,0
217,912.364,535.951,0
218,912.401,535.901,0
219,912.438,535.851,0
220,912.476,535.801,0
221,912.514,535.751,0
222,912.551,535.701,0
223,912.588,535.651,0
224,912.626,535.601,0
225,912.663,535.551,0
226,912.701,535.5,0
227,912.739,535.45,0
228,912.776,535.4,0
229,912.813,535.35,0
230,912.851,535.3,0
231,912.889,535.25,0
232,912.926,535.2,0
233,912.963,535.15,0
234,913.001,535.1,0
235,913.038,535.05,0
236,913.076,535.0,0
237,913.114,534.95,0
238,913.151,534.9,0
239,913.188,534.85,0
240,913.226,534.8,0
241,913.413,534.831,0
242,913.601,534.862,0
243,913.788,534.894,0
244,913.976,534.925,0
245,914.163,534.956,0
246,914.351,534.987,0
247,914.538,535.019,0
248,914.726,535.05,0
249,914.434,535.05,0
250,914.142,535.05,0
251,913.851,535.05,0
252,913.559,535.05,0
253,913.267,535.05,0
254,912.975,535.05,0
255,912.684,535.05,0
256,912.392,535.05,0
257,912.1,535.05,0
258,912.1,534.943,0
259,912.1,534.835,0
260,912.1,534.728,0
261,912.1,534.621,0
262,912.1,534.514,0
263,912.1,534.406,0
264,912.1,534.299,0
265,912.11,534.257,0
266,912.121,534.216,0
267,912.131,534.174,0
268,912.142,534.132,0
269,912.152,534.091,0
270,912.163,534.049,0
271,912.173,534.007,0
272,912.183,533.966,0
273,912.194,533.924,0
274,912.204,533.882,0
275,912.215,533.841,0
276,912.225,533.799,0
277,912.121,533.987,0
278,912.017,534.174,0
279,911.913,534.362,0
280,911.808,534.55,0
281,911.704,534.737,0
282,911.6,534.925,0
283,911.6,534.907,0
284,911.6,534.889,0
285,911.6,534.871,0
286,911.6,534.854,0
287,911.6,534.836,0
288,911.6,534.818,0
289,911.6,534.8,0
290,911.498,534.766,0
291,911.395,534.732,0
292,911.293,534.698,0
293,911.191,534.664,0
294,911.089,534.63,0
295,910.986,534.595,0
296,910.884,534.561,0
297,910.782,534.527,0
298,910.68,534.493,0
299,910.577,534.459,0
300,910.475,534.425,0
