t,x,y,label
230,444.151,2.363,0
231,440.799,4.326,0
232,437.447,6.289,0
233,434.095,8.252,0
234,430.743,10.215,0
235,427.392,12.178,0
236,424.04,14.141,0
237,420.688,16.104,0
238,417.336,18.067,0
239,413.984,20.03,0
240,410.651,22.343,0
241,407.317,24.655,0
242,403.984,26.968,0
243,400.65,29.28,0
244,397.317,31.593,0
245,393.984,33.905,0
246,390.65,36.218,0
247,387.317,38.53,0
248,383.734,40.468,0
249,380.15,42.405,0
250,376.567,44.343,0
251,372.983,46.28,0
252,369.4,48.218,0
253,365.817,50.155,0
254,362.233,52.093,0
255,358.65,54.03,0
256,355.233,55.836,0
257,351.817,57.641,0
258,348.4,59.447,0
259,344.983,61.252,0
260,341.567,63.058,0
261,338.15,64.863,0
262,334.858,67.03,0
263,331.567,69.196,0
264,328.275,71.363,0
265,324.983,73.529,0
266,321.692,75.696,0
267,318.4,77.863,0
268,315.109,80.029,0
269,311.817,82.196,0
270,308.588,83.769,0
271,305.359,85.342,0
272,302.13,86.915,0
273,298.9,88.487,0
274,295.671,90.06,0
275,292.442,91.633,0
276,289.213,93.206,0
277,285.984,94.779,0
278,282.484,96.487,0
279,278.984,98.196,0
280,275.484,99.904,0
281,271.984,101.612,0
282,268.484,103.321,0
283,264.984,105.029,0
284,261.948,106.779,0
285,258.913,108.529,0
286,255.877,110.279,0
287,252.841,112.029,0
288,249.805,113.779,0
289,246.77,115.529,0
290,243.734,117.279,0
291,240.588,118.737,0
292,237.442,120.196,0
293,234.297,121.654,0
294,231.151,123.112,0
295,228.005,124.571,0
296,224.859,126.029,0
297,221.809,127.754,0
298,218.759,129.479,0
299,215.709,131.204,0
300,212.659,132.929,0
301,209.609,134.654,0
