t,x,y,label
1,310.977,170.178,0
2,310.769,170.314,0
3,310.56,170.449,0
4,310.352,170.584,0
5,310.144,170.72,0
6,309.935,170.856,0
7,309.727,170.991,0
8,309.789,171.033,0
9,309.852,171.074,0
10,309.914,171.116,0
11,309.977,171.158,0
12,310.039,171.199,0
13,310.102,171.241,0
14,310.164,171.282,0
15,310.227,171.324,0
16,310.275,171.395,0
17,310.322,171.467,0
18,310.37,171.538,0
19,310.417,171.61,0
20,310.465,171.681,0
21,310.512,171.753,0
22,310.56,171.824,0
23,310.643,171.741,0
24,310.727,171.657,0
25,310.81,171.574,0
26,310.893,171.491,0
27,310.977,171.407,0
28,311.06,171.324,0
29,311.143,171.241,0
30,311.227,171.157,0
31,311.31,171.074,0
32,311.393,170.991,0
33,311.477,170.907,0
34,311.56,170.824,0
35,311.764,170.694,0
36,311.967,170.565,0
37,312.171,170.435,0
38,312.375,170.305,0
39,312.578,170.176,0
40,312.782,170.046,0
41,312.986,169.916,0
42,313.189,169.787,0
43,313.393,169.657,0
44,313.263,169.768,0
45,313.134,169.879,0
46,313.004,169.99,0
47,312.874,170.101,0
48,312.745,170.213,0
49,312.615,170.324,0
50,312.485,170.435,0
51,312.356,170.546,0
52,312.226,170.657,0
53,312.178,170.562,0
54,312.131,170.466,0
55,312.083,170.371,0
56,312.036,170.276,0
57,311.988,170.181,0
58,311.941,170.085,0
59,311.893,169.99,0
60,311.747,169.865,0
61,311.601,169.74,0
62,311.456,169.615,0
63,311.31,169.49,0
64,311.164,169.365,0
65,311.018,169.24,0
66,310.872,169.115,0
67,310.726,168.99,0
68,310.581,168.865,0
69,310.435,168.74,0
70,310.289,168.615,0
71,310.143,168.49,0
72,309.997,168.365,0
73,309.852,168.24,0
74,309.706,168.115,0
75,309.56,167.99,0
76,309.417,168.18,0
77,309.274,168.371,0
78,309.131,168.561,0
79,308.989,168.752,0
80,308.846,168.942,0
81,308.703,169.133,0
82,308.56,169.323,0
83,308.127,169.656,0
84,307.693,169.99,0
85,307.26,170.323,0
86,306.826,170.657,0
87,306.393,170.99,0
88,306.66,171.257,0
89,306.926,171.523,0
90,307.193,171.79,0
91,307.459,172.056,0
92,307.726,172.323,0
93,307.593,172.356,0
94,307.459,172.39,0
95,307.326,172.423,0
96,307.192,172.457,0
97,307.059,172.49,0
98,307.128,172.393,0
99,307.198,172.296,0
100,307.267,172.199,0
101,307.337,172.101,0
102,307.406,172.004,0
103,307.476,171.907,0
104,307.545,171.81,0
105,307.614,171.713,0
106,307.684,171.615,0
107,307.753,171.518,0
108,307.823,171.421,0
109,307.892,171.324,0
110,307.963,171.467,0
111,308.035,171.61,0
112,308.106,171.753,0
113,308.178,171.895,0
114,308.249,172.038,0
115,308.321,172.181,0
116,308.392,172.324,0
117,308.487,172.443,0
118,308.583,172.562,0
119,308.678,172.681,0
120,308.773,172.8,0
121,308.868,172.919,0
122,308.964,173.038,0
123,309.059,173.157,0
124,308.948,173.199,0
125,308.837,173.24,0
126,308.726,173.282,0
127,308.615,173.324,0
128,308.504,173.365,0
129,308.393,173.407,0
130,308.281,173.449,0
131,308.17,173.49,0
132,308.059,173.532,0
133,307.948,173.574,0
134,307.837,173.615,0
135,307.726,173.657,0
136,307.544,173.763,0
137,307.362,173.869,0
138,307.181,173.975,0
139,306.999,174.081,0
140,306.817,174.187,0
141,306.635,174.294,0
142,306.453,174.4,0
143,306.271,174.506,0
144,306.09,174.612,0
145,305.908,174.718,0
146,305.726,174.824,0
147,305.77,174.894,0
148,305.814,174.964,0
149,305.858,175.034,0
150,305.901,175.105,0
151,305.945,175.175,0
152,305.989,175.245,0
153,306.033,175.315,0
154,306.077,175.385,0
155,306.121,175.455,0
156,306.164,175.526,0
157,306.208,175.596,0
158,306.252,175.666,0
159,306.296,175.736,0
160,306.34,175.806,0
161,306.384,175.876,0
162,306.427,175.947,0
163,306.471,176.017,0
164,306.515,176.087,0
165,306.559,176.157,0
166,306.464,176.228,0
167,306.369,176.3,0
168,306.273,176.371,0
169,306.178,176.443,0
170,306.083,176.514,0
171,305.988,176.586,0
172,305.893,176.657,0
173,305.797,176.728,0
174,305.702,176.8,0
175,305.607,176.871,0
176,305.512,176.943,0
177,305.416,177.014,0
178,305.321,177.086,0
179,305.226,177.157,0
180,305.29,177.119,0
181,305.354,177.08,0
182,305.418,177.042,0
183,305.482,177.003,0
184,305.546,176.965,0
185,305.61,176.926,0
186,305.675,176.888,0
187,305.739,176.849,0
188,305.803,176.811,0
189,305.867,176.772,0
190,305.931,176.734,0
191,305.995,176.695,0
192,306.059,176.657,0
193,305.944,176.619,0
194,305.828,176.58,0
195,305.713,176.542,0
196,305.597,176.503,0
197,305.482,176.465,0
198,305.367,176.426,0
199,305.251,176.388,0
200,305.136,176.349,0
201,305.021,176.311,0
202,304.905,176.272,0
203,304.79,176.234,0
204,304.674,176.195,0
205,304.559,176.157,0
206,304.745,176.069,0
207,304.932,175.981,0
208,305.118,175.892,0
209,305.304,175.804,0
210,305.49,175.716,0
211,305.677,175.628,0
212,305.863,175.539,0
213,306.049,175.451,0
214,306.236,175.363,0
215,306.422,175.275,0
216,306.608,175.186,0
217,306.795,175.098,0
218,306.981,175.01,0
219,307.167,174.922,0
220,307.353,174.833,0
221,307.54,174.745,0
222,307.726,174.657,0
223,307.8,174.546,0
224,307.874,174.435,0
225,307.948,174.324,0
226,308.022,174.213,0
227,308.097,174.101,0
228,308.171,173.99,0
229,308.245,173.879,0
230,308.319,173.768,0
231,308.393,173.657,0
232,308.282,173.75,0
233,308.171,173.842,0
234,308.06,173.935,0
235,307.949,174.027,0
236,307.837,174.12,0
237,307.726,174.212,0
238,307.615,174.305,0
239,307.504,174.397,0
240,307.393,174.49,0
241,307.615,174.579,0
242,307.837,174.668,0
243,308.06,174.757,0
244,308.282,174.845,0
245,308.504,174.934,0
246,308.726,175.023,0
247,308.948,175.112,0
248,309.171,175.201,0
249,309.393,175.29,0
250,309.615,175.379,0
251,309.837,175.468,0
252,310.059,175.556,0
253,310.282,175.645,0
254,310.504,175.734,0
255,310.726,175.823,0
256,311.143,175.698,0
257,311.559,175.573,0
258,311.976,175.448,0
259,312.393,175.323,0
260,312.607,175.061,0
261,312.822,174.799,0
262,313.036,174.537,0
263,313.25,174.276,0
264,313.464,174.014,0
265,313.679,173.752,0
266,313.893,173.49,0
267,313.773,173.601,0
268,313.652,173.712,0
269,313.532,173.823,0
270,313.411,173.934,0
271,313.291,174.046,0
272,313.171,174.157,0
273,313.05,174.268,0
274,312.93,174.379,0
275,312.809,174.49,0
276,312.689,174.601,0
277,312.569,174.712,0
278,312.448,174.823,0
279,312.328,174.934,0
280,312.208,175.046,0
281,312.087,175.157,0
282,311.967,175.268,0
283,311.846,175.379,0
284,311.726,175.49,0
285,311.62,175.611,0
286,311.514,175.732,0
287,311.408,175.854,0
288,311.302,175.975,0
289,311.196,176.096,0
290,311.089,176.217,0
291,310.983,176.338,0
292,310.877,176.459,0
293,310.771,176.581,0
294,310.665,176.702,0
295,310.559,176.823,0
296,310.615,176.351,0
297,310.67,175.879,0
298,310.726,175.406,0
299,310.781,174.934,0
300,310.837,174.462,0
301,310.892,173.99,0
