t,x,y,label
0,375.0,973.0,0
1,376.0,975.0,0
2,377.0,975.0,0
3,378.0,976.0,0
4,379.0,977.0,0
5,380.0,978.0,0
6,381.0,979.0,0
7,382.0,981.0,0
8,384.0,982.0,0
9,384.0,983.0,0
10,384.0,984.0,0
11,385.0,986.0,0
12,387.0,987.0,0
13,387.0,987.0,0
14,388.0,988.0,0
15,388.0,988.0,0
16,389.0,989.0,0
17,390.0,990.0,0
18,391.0,990.0,0
19,393.0,992.0,0
20,393.0,993.0,0
21,394.0,993.0,0
22,395.0,995.0,0
23,396.0,995.0,0
24,397.0,996.0,0
25,398.0,997.0,0
26,399.0,998.0,0
27,400.0,998.0,0
28,401.0,999.0,0
29,401.0,1000.0,0
30,402.0,1000.0,0
31,403.0,1002.0,0
32,404.0,1003.0,0
33,404.0,1003.0,0
34,406.0,1004.0,0
35,408.0,1005.0,0
36,409.0,1006.0,0
37,409.0,1007.0,0
38,411.0,1008.0,0
39,411.0,1010.0,0
40,413.0,1010.0,0
41,414.0,1011.0,0
42,415.0,1011.0,0
43,416.0,1012.0,0
44,417.0,1014.0,0
45,417.0,1015.0,0
46,418.0,1017.0,0
47,419.0,1018.0,0
48,420.0,1018.0,0
49,421.0,1018.0,0
50,422.0,1019.0,0
51,422.0,1020.0,0
52,424.0,1020.0,0
53,425.0,1022.0,0
54,426.0,1022.0,0
55,428.0,1023.0,0
56,429.0,1024.0,0
