t,x,y,label
0,971.0,902.0,1
1,970.0,901.0,1
2,968.0,900.0,1
3,965.0,900.0,1
4,962.0,901.0,1
5,960.0,901.0,1
6,956.0,901.0,1
7,953.0,902.0,1
8,950.0,904.0,1
9,946.0,906.0,1
10,944.0,909.0,1
11,943.0,911.0,1
12,940.0,914.0,1
13,938.0,916.0,1
14,936.0,918.0,1
15,937.0,921.0,1
16,937.0,925.0,1
17,936.0,928.0,1
18,935.0,930.0,1
19,933.0,933.0,1
20,931.0,933.0,1
21,928.0,932.0,1
22,926.0,930.0,1
23,925.0,931.0,1
24,922.0,930.0,1
25,919.0,931.0,1
26,917.0,933.0,1
27,913.0,935.0,1
28,909.0,937.0,1
29,906.0,939.0,1
30,902.0,942.0,1
31,899.0,946.0,1
32,897.0,951.0,1
33,894.0,955.0,1
34,891.0,958.0,1
35,888.0,962.0,1
36,885.0,968.0,1
37,881.0,973.0,1
38,880.0,978.0,1
39,879.0,984.0,1
40,879.0,991.0,1
41,877.0,996.0,1
42,876.0,1001.0,1
43,874.0,1006.0,1
44,872.0,1011.0,1
45,870.0,1016.0,1
46,868.0,1021.0,1
