t,x,y,label
0,900.0,798.0,1
1,899.0,798.0,1
2,899.0,798.0,1
3,900.0,796.0,1
4,900.0,795.0,1
5,900.0,795.0,1
6,900.0,796.0,1
7,901.0,797.0,1
8,902.0,796.0,1
9,903.0,794.0,1
10,906.0,793.0,1
11,907.0,792.0,1
12,909.0,792.0,1
13,911.0,792.0,1
14,913.0,793.0,1
15,915.0,794.0,1
16,916.0,795.0,1
17,918.0,797.0,1
18,920.0,797.0,1
19,923.0,798.0,1
20,923.0,799.0,1
21,924.0,799.0,1
22,924.0,798.0,1
23,923.0,797.0,1
24,921.0,795.0,1
25,921.0,792.0,1
26,920.0,789.0,1
27,920.0,786.0,1
28,922.0,782.0,1
29,923.0,779.0,1
30,924.0,775.0,1
31,926.0,770.0,1
32,929.0,766.0,1
33,931.0,763.0,1
34,933.0,759.0,1
35,936.0,756.0,1
36,937.0,750.0,1
37,939.0,746.0,1
38,941.0,743.0,1
39,944.0,742.0,1
40,946.0,741.0,1
41,950.0,742.0,1
42,954.0,742.0,1
43,957.0,741.0,1
44,959.0,741.0,1
45,962.0,739.0,1
46,966.0,736.0,1
47,970.0,732.0,1
48,972.0,729.0,1
49,974.0,728.0,1
50,976.0,727.0,1
51,977.0,726.0,1
52,976.0,724.0,1
53,975.0,723.0,1
54,975.0,723.0,1
55,977.0,722.0,1
56,977.0,721.0,1
57,977.0,721.0,1
58,978.0,722.0,1
59,978.0,724.0,1
60,977.0,725.0,1
61,976.0,727.0,1
62,977.0,727.0,1
63,980.0,728.0,1
64,982.0,728.0,1
65,983.0,728.0,1
66,985.0,729.0,1
67,987.0,729.0,1
68,990.0,729.0,1
69,992.0,729.0,1
70,995.0,730.0,1
71,998.0,730.0,1
72,1000.0,732.0,1
73,1002.0,733.0,1
74,1005.0,734.0,1
75,1008.0,737.0,1
76,1010.0,739.0,1
77,1011.0,742.0,1
78,1012.0,745.0,1
79,1014.0,745.0,1
80,1015.0,746.0,1
81,1017.0,748.0,1
82,1018.0,750.0,1
83,1019.0,753.0,1
84,1021.0,754.0,1
85,1023.0,753.0,1
