t,x,y,label
0,1001.0,801.0,1
1,1002.0,801.0,1
2,1001.0,802.0,1
3,1002.0,803.0,1
4,1002.0,803.0,1
5,1003.0,804.0,1
6,1004.0,803.0,1
7,1005.0,804.0,1
8,1006.0,804.0,1
9,1004.0,805.0,1
10,1001.0,806.0,1
11,998.0,808.0,1
12,995.0,810.0,1
13,993.0,812.0,1
14,991.0,816.0,1
15,990.0,817.0,1
16,990.0,817.0,1
17,991.0,816.0,1
18,991.0,816.0,1
19,992.0,817.0,1
20,993.0,819.0,1
21,995.0,822.0,1
22,995.0,824.0,1
23,997.0,829.0,1
24,998.0,834.0,1
25,1000.0,838.0,1
26,1002.0,842.0,1
27,1005.0,847.0,1
28,1009.0,851.0,1
29,1012.0,856.0,1
30,1015.0,860.0,1
31,1017.0,863.0,1
32,1019.0,867.0,1
33,1020.0,869.0,1
34,1020.0,871.0,1
35,1021.0,873.0,1
36,1022.0,874.0,1
37,1021.0,876.0,1
38,1021.0,879.0,1
39,1021.0,881.0,1
40,1021.0,884.0,1
41,1023.0,886.0,1
