t,x,y,label
258,11.0,24.0,1
259,18.0,31.0,1
260,26.0,37.0,1
261,35.0,43.0,1
262,46.0,51.0,1
263,59.0,55.0,1
264,72.0,62.0,1
265,83.0,68.0,1
266,96.0,72.0,1
267,107.0,81.0,1
268,116.0,88.667,1
269,125.0,96.333,1
270,134.0,104.0,1
271,142.5,110.5,1
272,151.0,117.0,1
273,161.0,123.0,1
274,170.0,131.0,1
275,179.0,139.0,1
276,189.5,145.5,1
277,200.0,152.0,1
278,210.5,157.0,1
279,221.0,162.0,1
280,225.0,168.0,1
281,239.0,173.0,1
282,249.5,177.5,1
283,260.0,182.0,1
284,268.0,189.5,1
285,276.0,197.0,1
286,287.0,201.5,1
287,298.0,206.0,1
288,309.5,213.5,1
289,321.0,221.0,1
290,329.0,229.0,1
291,344.0,236.0,1
292,352.0,239.0,1
293,364.0,245.0,1
294,376.0,251.0,1
295,385.5,254.5,1
296,395.0,258.0,1
297,409.0,265.0,1
298,420.0,269.0,1
299,431.5,272.0,1
300,443.0,275.0,1
301,455.0,277.0,1
302,467.0,279.5,1
303,479.0,282.0,1
304,495.0,285.0,1
