t,x,y,label
0,633.0,287.0,0
1,635.0,288.0,0
2,635.0,289.0,0
3,636.0,289.0,0
4,637.0,291.0,0
5,637.0,292.0,0
6,638.0,293.0,0
7,639.0,293.0,0
8,640.0,294.0,0
9,642.0,296.0,0
10,643.0,297.0,0
11,644.0,298.0,0
12,645.0,299.0,0
13,646.0,299.0,0
14,647.0,301.0,0
15,647.0,302.0,0
16,647.0,303.0,0
17,649.0,304.0,0
18,650.0,305.0,0
19,652.0,307.0,0
20,653.0,307.0,0
21,654.0,308.0,0
22,656.0,309.0,0
23,657.0,309.0,0
24,657.0,311.0,0
25,657.0,312.0,0
26,658.0,313.0,0
27,659.0,314.0,0
28,660.0,315.0,0
29,661.0,316.0,0
30,661.0,318.0,0
31,662.0,319.0,0
32,663.0,320.0,0
33,664.0,321.0,0
34,664.0,322.0,0
35,665.0,324.0,0
36,666.0,325.0,0
37,667.0,327.0,0
38,667.0,328.0,0
39,668.0,329.0,0
40,669.0,330.0,0
41,670.0,332.0,0
42,671.0,332.0,0
43,672.0,333.0,0
44,674.0,334.0,0
45,675.0,336.0,0
46,676.0,336.0,0
47,677.0,338.0,0
48,677.0,338.0,0
49,679.0,339.0,0
50,680.0,340.0,0
51,681.0,341.0,0
52,681.0,342.0,0
53,683.0,343.0,0
54,685.0,344.0,0
55,686.0,346.0,0
56,687.0,347.0,0
57,688.0,348.0,0
58,689.0,349.0,0
59,690.0,349.0,0
60,691.0,351.0,0
61,692.0,352.0,0
62,693.0,353.0,0
63,693.0,355.0,0
64,694.0,356.0,0
65,695.0,358.0,0
66,696.0,359.0,0
67,697.0,360.0,0
68,698.0,361.0,0
69,700.0,361.0,0
70,701.0,362.0,0
71,702.0,363.0,0
72,702.0,363.0,0
73,703.0,364.0,0
74,705.0,365.0,0
75,706.0,365.0,0
76,706.0,366.0,0
77,707.0,367.0,0
78,708.0,367.0,0
79,709.0,368.0,0
80,710.0,369.0,0
81,711.0,370.0,0
82,712.0,371.0,0
83,714.0,372.0,0
84,715.0,373.0,0
85,716.0,374.0,0
86,717.0,376.0,0
87,718.0,377.0,0
88,720.0,378.0,0
89,721.0,380.0,0
90,722.0,381.0,0
91,723.0,382.0,0
92,723.0,384.0,0
