t,x,y,label
0,266.0,39.0,0
1,267.0,41.0,0
2,267.0,43.0,0
3,268.0,44.0,0
4,270.0,46.0,0
5,270.0,47.0,0
6,272.0,48.0,0
7,273.0,48.0,0
8,275.0,49.0,0
9,276.0,49.0,0
10,277.0,50.0,0
11,279.0,51.0,0
12,280.0,52.0,0
13,281.0,53.0,0
14,283.0,54.0,0
15,284.0,55.0,0
16,285.0,57.0,0
17,286.0,57.0,0
18,287.0,59.0,0
19,288.0,59.0,0
20,289.0,61.0,0
21,290.0,62.0,0
22,291.0,64.0,0
23,293.0,65.0,0
24,294.0,66.0,0
25,295.0,67.0,0
26,297.0,67.0,0
27,299.0,68.0,0
28,300.0,69.0,0
29,301.0,70.0,0
30,302.0,71.0,0
31,303.0,72.0,0
32,304.0,73.0,0
33,305.0,73.0,0
34,307.0,75.0,0
35,308.0,76.0,0
36,309.0,76.0,0
37,311.0,78.0,0
38,312.0,78.0,0
39,313.0,79.0,0
40,314.0,80.0,0
41,314.0,81.0,0
42,316.0,83.0,0
43,317.0,84.0,0
44,318.0,85.0,0
45,319.0,87.0,0
46,320.0,88.0,0
47,321.0,89.0,0
48,322.0,90.0,0
49,323.0,91.0,0
50,324.0,93.0,0
51,325.0,94.0,0
52,326.0,95.0,0
53,328.0,97.0,0
54,329.0,97.0,0
55,330.0,99.0,0
56,332.0,100.0,0
57,333.0,101.0,0
58,334.0,102.0,0
59,336.0,104.0,0
60,336.0,105.0,0
61,338.0,106.0,0
62,339.0,108.0,0
63,340.0,109.0,0
64,340.0,110.0,0
65,342.0,112.0,0
66,343.0,112.0,0
67,344.0,113.0,0
68,344.0,114.0,0
69,345.0,116.0,0
70,346.0,117.0,0
71,347.0,118.0,0
72,349.0,119.0,0
73,351.0,120.0,0
74,351.0,121.0,0
75,351.0,122.0,0
76,352.0,123.0,0
77,353.0,124.0,0
78,354.0,124.0,0
79,354.0,125.0,0
80,355.0,127.0,0
81,356.0,129.0,0
82,357.0,129.0,0
83,358.0,130.0,0
84,359.0,131.0,0
85,360.0,131.0,0
86,361.0,132.0,0
87,363.0,133.0,0
88,363.0,134.0,0
89,364.0,135.0,0
90,366.0,136.0,0
91,367.0,137.0,0
92,367.0,139.0,0
93,368.0,140.0,0
94,369.0,141.0,0
95,371.0,141.0,0
96,372.0,142.0,0
97,373.0,143.0,0
98,374.0,144.0,0
99,375.0,146.0,0
100,377.0,147.0,0
101,378.0,148.0,0
102,379.0,149.0,0
103,379.0,149.0,0
104,381.0,150.0,0
105,382.0,150.0,0
106,384.0,151.0,0
107,385.0,152.0,0
108,385.0,153.0,0
109,387.0,153.0,0
110,388.0,155.0,0
111,389.0,155.0,0
112,390.0,156.0,0
113,392.0,157.0,0
114,393.0,158.0,0
115,395.0,159.0,0
116,396.0,160.0,0
117,397.0,161.0,0
118,398.0,162.0,0
119,399.0,164.0,0
120,401.0,166.0,0
121,401.0,166.0,0
122,402.0,167.0,0
123,403.0,168.0,0
124,404.0,170.0,0
125,406.0,171.0,0
126,407.0,171.0,0
127,408.0,173.0,0
128,409.0,174.0,0
129,410.0,175.0,0
130,411.0,176.0,0
131,412.0,176.0,0
132,412.0,177.0,0
133,414.0,178.0,0
134,414.0,179.0,0
135,416.0,180.0,0
136,417.0,180.0,0
137,418.0,181.0,0
138,420.0,182.0,0
139,421.0,183.0,0
140,421.0,184.0,0
141,422.0,185.0,0
142,423.0,187.0,0
143,423.0,188.0,0
144,425.0,189.0,0
145,425.0,190.0,0
146,426.0,191.0,0
147,427.0,192.0,0
148,427.0,193.0,0
149,428.0,195.0,0
150,430.0,196.0,0
151,432.0,197.0,0
152,433.0,198.0,0
153,434.0,198.0,0
154,434.0,200.0,0
155,435.0,200.0,0
156,435.0,202.0,0
157,437.0,203.0,0
158,438.0,204.0,0
159,439.0,205.0,0
160,440.0,206.0,0
161,441.0,208.0,0
162,442.0,209.0,0
163,444.0,211.0,0
164,445.0,212.0,0
165,446.0,214.0,0
166,447.0,215.0,0
167,448.0,216.0,0
168,449.0,217.0,0
169,450.0,218.0,0
170,452.0,219.0,0
171,452.0,220.0,0
172,453.0,221.0,0
173,454.0,221.0,0
174,455.0,221.0,0
175,456.0,223.0,0
176,457.0,223.0,0
177,459.0,223.0,0
178,461.0,224.0,0
179,462.0,225.0,0
180,462.0,226.0,0
181,464.0,226.0,0
182,465.0,226.0,0
183,465.0,228.0,0
184,467.0,229.0,0
185,468.0,230.0,0
186,469.0,231.0,0
187,470.0,232.0,0
188,471.0,232.0,0
189,472.0,234.0,0
190,472.0,234.0,0
191,473.0,236.0,0
192,474.0,238.0,0
193,475.0,239.0,0
194,477.0,240.0,0
195,477.0,241.0,0
196,479.0,242.0,0
197,479.0,243.0,0
198,480.0,243.0,0
199,481.0,243.0,0
200,482.0,245.0,0
201,483.0,246.0,0
202,485.0,248.0,0
203,486.0,249.0,0
204,487.0,250.0,0
205,488.0,251.0,0
206,489.0,253.0,0
207,490.0,254.0,0
208,491.0,254.0,0
209,493.0,255.0,0
210,493.0,256.0,0
211,494.0,256.0,0
212,495.0,257.0,0
213,496.0,259.0,0
214,497.0,260.0,0
215,497.0,261.0,0
216,498.0,263.0,0
217,499.0,264.0,0
218,500.0,264.0,0
219,502.0,266.0,0
220,503.0,266.0,0
221,504.0,268.0,0
222,505.0,268.0,0
223,506.0,269.0,0
224,507.0,269.0,0
225,509.0,270.0,0
226,510.0,271.0,0
227,510.0,273.0,0
228,510.0,274.0,0
229,512.0,275.0,0
230,513.0,275.0,0
231,514.0,276.0,0
232,515.0,278.0,0
233,516.0,279.0,0
234,518.0,280.0,0
235,518.0,281.0,0
236,520.0,282.0,0
237,521.0,283.0,0
238,522.0,284.0,0
239,523.0,285.0,0
240,524.0,285.0,0
241,525.0,286.0,0
242,526.0,286.0,0
243,527.0,288.0,0
244,527.0,288.0,0
245,528.0,290.0,0
246,529.0,291.0,0
247,531.0,292.0,0
248,533.0,292.0,0
249,534.0,293.0,0
250,536.0,294.0,0
251,536.0,294.0,0
252,536.0,295.0,0
253,537.0,297.0,0
254,538.0,298.0,0
255,539.0,299.0,0
256,539.0,300.0,0
257,540.0,300.0,0
258,541.0,302.0,0
259,541.0,303.0,0
260,543.0,304.0,0
261,545.0,305.0,0
262,546.0,307.0,0
263,547.0,308.0,0
264,549.0,308.0,0
265,550.0,309.0,0
266,552.0,310.0,0
267,552.0,312.0,0
268,553.0,312.0,0
