t,x,y,label
69,130.186,759.375,0
70,130.853,759.864,0
71,131.52,760.354,0
72,132.187,760.843,0
73,132.853,761.332,0
74,133.52,761.822,0
75,134.187,762.311,0
76,134.854,762.8,0
77,135.521,763.29,0
78,136.188,763.779,0
79,136.855,764.268,0
80,137.522,764.758,0
81,138.188,765.247,0
82,138.855,765.736,0
83,139.522,766.226,0
84,140.189,766.715,0
85,140.856,768.54,0
86,141.523,770.365,0
87,142.19,772.19,0
88,142.857,774.015,0
89,143.523,775.841,0
90,144.19,777.666,0
91,144.857,779.491,0
92,145.524,781.316,0
93,146.191,783.141,0
94,146.858,784.966,0
95,147.525,786.791,0
96,148.192,788.616,0
97,148.858,790.442,0
98,149.525,792.267,0
99,150.192,794.092,0
100,150.859,795.917,0
101,151.526,797.742,0
102,153.86,800.077,0
103,156.194,802.413,0
104,158.528,804.748,0
105,160.862,807.083,0
106,163.196,809.419,0
107,165.53,811.754,0
