t,x,y,label
0,235.0,961.0,0
1,236.0,962.0,0
2,238.0,963.0,0
3,240.0,964.0,0
4,240.0,965.0,0
5,241.0,967.0,0
6,243.0,967.0,0
7,244.0,968.0,0
8,246.0,969.0,0
9,246.0,970.0,0
10,247.0,971.0,0
11,248.0,972.0,0
12,250.0,972.0,0
13,250.0,973.0,0
14,251.0,974.0,0
15,253.0,974.0,0
16,253.0,975.0,0
17,254.0,976.0,0
18,255.0,977.0,0
19,255.0,978.0,0
20,257.0,979.0,0
21,258.0,980.0,0
22,259.0,981.0,0
23,260.0,981.0,0
24,261.0,982.0,0
25,262.0,983.0,0
26,262.0,985.0,0
27,263.0,986.0,0
28,264.0,986.0,0
29,266.0,987.0,0
30,267.0,988.0,0
31,268.0,988.0,0
32,269.0,989.0,0
33,270.0,990.0,0
34,271.0,992.0,0
35,272.0,992.0,0
36,273.0,993.0,0
37,275.0,993.0,0
38,275.0,995.0,0
39,276.0,996.0,0
40,277.0,997.0,0
41,279.0,998.0,0
42,279.0,1000.0,0
43,280.0,1001.0,0
44,280.0,1002.0,0
45,281.0,1003.0,0
46,281.0,1004.0,0
47,283.0,1006.0,0
48,284.0,1006.0,0
49,285.0,1007.0,0
50,285.0,1008.0,0
51,286.0,1009.0,0
52,288.0,1010.0,0
53,288.0,1010.0,0
54,288.0,1011.0,0
55,290.0,1013.0,0
56,290.0,1014.0,0
57,291.0,1015.0,0
58,293.0,1016.0,0
59,293.0,1017.0,0
60,294.0,1018.0,0
61,295.0,1018.0,0
62,296.0,1019.0,0
63,297.0,1020.0,0
64,298.0,1022.0,0
65,300.0,1023.0,0
66,301.0,1023.0,0
