t,x,y,label
170,209.0,0.0,1
171,212.0,4.0,1
172,215.0,7.0,1
173,216.0,9.0,1
174,219.0,12.0,1
175,222.0,14.0,1
176,223.0,17.0,1
177,224.0,21.0,1
178,225.0,23.0,1
179,226.0,24.0,1
180,225.0,25.0,1
181,225.0,28.0,1
182,226.0,31.0,1
183,226.0,36.0,1
184,227.0,43.0,1
185,228.0,49.0,1
186,230.0,55.0,1
187,232.0,61.0,1
188,232.0,67.0,1
189,232.0,70.0,1
190,233.0,73.0,1
191,232.0,74.0,1
192,230.0,75.0,1
193,227.0,73.0,1
194,225.0,71.0,1
195,223.0,70.0,1
196,223.0,71.0,1
197,223.0,71.0,1
198,222.0,71.0,1
199,222.0,72.0,1
200,222.0,73.0,1
201,222.0,76.0,1
202,222.0,77.0,1
203,218.0,78.0,1
204,214.0,79.0,1
205,211.0,81.0,1
206,209.0,84.0,1
207,209.0,88.0,1
208,208.0,92.0,1
209,209.0,96.0,1
210,211.0,102.0,1
211,212.0,107.0,1
212,214.0,110.0,1
213,217.0,113.0,1
214,217.0,113.0,1
215,217.0,115.0,1
216,215.0,114.0,1
217,215.0,112.0,1
218,213.0,110.0,1
219,212.0,109.0,1
220,211.0,109.0,1
221,209.0,107.0,1
222,207.0,105.0,1
223,206.0,104.0,1
224,205.0,104.0,1
225,206.0,104.0,1
226,207.0,103.0,1
227,206.0,101.0,1
228,204.0,97.0,1
229,203.0,93.0,1
230,204.0,88.0,1
231,205.0,84.0,1
232,204.0,79.0,1
233,204.0,75.0,1
234,202.0,71.0,1
235,199.0,68.0,1
236,198.0,66.0,1
237,197.0,64.0,1
238,196.0,61.0,1
239,196.0,58.0,1
240,194.0,56.0,1
241,192.0,55.0,1
242,190.0,53.0,1
243,187.0,52.0,1
244,186.0,50.0,1
245,184.0,48.0,1
246,180.0,46.0,1
247,178.0,45.0,1
248,175.0,44.0,1
249,173.0,44.0,1
250,171.0,45.0,1
251,169.0,46.0,1
252,168.0,45.0,1
253,167.0,43.0,1
254,164.0,40.0,1
255,163.0,37.0,1
256,160.0,36.0,1
257,158.0,35.0,1
258,154.0,34.0,1
259,151.0,33.0,1
260,148.0,32.0,1
261,144.0,30.0,1
262,140.0,26.0,1
263,135.0,22.0,1
264,131.0,20.0,1
265,127.0,17.0,1
266,125.0,14.0,1
267,122.0,12.0,1
268,119.0,11.0,1
269,117.0,10.0,1
270,115.0,8.0,1
271,114.0,7.0,1
272,112.0,7.0,1
273,111.0,7.0,1
274,109.0,6.0,1
275,105.0,4.0,1
276,103.0,6.0,1
277,100.0,7.0,1
278,98.0,8.0,1
279,95.0,9.0,1
280,91.0,8.0,1
281,88.0,7.0,1
282,86.0,7.0,1
283,84.0,8.0,1
284,81.0,11.0,1
285,77.0,14.0,1
286,74.0,17.0,1
287,71.0,19.0,1
288,67.0,21.0,1
289,62.0,24.0,1
290,56.0,28.0,1
291,52.0,32.0,1
292,46.0,37.0,1
293,39.0,40.0,1
294,32.0,45.0,1
295,25.0,49.0,1
296,18.0,52.0,1
297,11.0,55.0,1
298,5.0,57.0,1
