t,x,y,label
1,68.555,482.251,1
2,68.833,482.64,1
3,69.111,483.029,1
4,69.388,483.418,1
5,69.666,483.806,1
6,69.944,484.195,1
7,70.222,484.584,1
8,71.722,485.727,1
9,73.222,486.87,1
10,74.722,488.013,1
11,76.222,489.155,1
12,77.722,490.298,1
13,79.222,491.441,1
14,80.722,492.584,1
15,82.222,492.417,1
16,83.722,492.251,1
17,85.222,492.084,1
18,85.847,490.584,1
19,86.472,489.084,1
20,86.805,488.584,1
21,87.139,488.084,1
22,87.472,487.584,1
23,87.278,486.686,1
24,87.085,485.788,1
25,86.382,485.124,1
26,85.679,484.46,1
27,84.976,483.796,1
28,85.553,482.32,1
29,86.129,480.844,1
30,86.706,479.368,1
31,87.644,478.34,1
32,88.581,477.311,1
33,89.519,476.283,1
34,90.457,475.255,1
35,91.394,474.226,1
36,92.332,473.198,1
37,93.27,472.17,1
38,94.208,471.142,1
39,95.145,470.113,1
40,96.083,469.085,1
41,96.299,467.681,1
42,96.515,466.277,1
43,96.731,464.873,1
44,96.946,463.469,1
45,97.162,462.065,1
46,97.378,460.661,1
47,97.808,460.519,1
48,98.238,460.377,1
49,98.668,460.235,1
50,99.099,460.093,1
51,99.529,459.951,1
52,99.959,459.809,1
53,102.139,464.917,1
54,102.38,466.021,1
55,102.621,467.126,1
56,102.863,468.231,1
57,103.104,469.335,1
58,102.104,469.835,1
59,101.104,470.335,1
60,100.104,470.835,1
61,95.854,473.335,1
62,91.604,475.835,1
63,93.354,476.835,1
64,95.104,477.835,1
65,94.771,476.835,1
66,94.437,475.835,1
67,94.104,474.835,1
68,93.271,474.835,1
69,92.437,474.835,1
70,91.604,474.835,1
71,90.104,476.835,1
72,88.604,478.835,1
73,87.479,478.46,1
74,86.354,478.085,1
75,85.229,477.71,1
76,87.395,478.46,1
77,89.562,479.21,1
78,89.812,478.835,1
79,90.062,478.46,1
80,89.754,479.894,1
81,89.447,481.329,1
82,89.139,482.763,1
83,91.972,480.596,1
84,92.305,480.763,1
85,93.517,480.38,1
86,94.73,479.998,1
87,95.942,479.615,1
