t,x,y,label
1,807.824,132.995,0
2,807.811,132.974,0
3,807.798,132.952,0
4,807.786,132.931,0
5,807.773,132.91,0
6,807.76,132.888,0
7,807.747,132.867,0
8,807.734,132.845,0
9,807.721,132.824,0
10,807.709,132.803,0
11,807.696,132.781,0
12,807.683,132.76,0
13,807.67,132.739,0
14,807.657,132.717,0
15,807.645,132.696,0
16,807.632,132.675,0
17,807.619,132.653,0
18,807.606,132.632,0
19,807.593,132.611,0
20,807.58,132.589,0
21,807.568,132.568,0
22,807.555,132.546,0
23,807.542,132.525,0
24,807.529,132.504,0
25,807.516,132.482,0
26,807.503,132.461,0
27,807.491,132.44,0
28,807.478,132.418,0
29,807.465,132.397,0
30,807.452,132.376,0
31,807.439,132.354,0
32,807.427,132.333,0
33,807.414,132.312,0
34,807.401,132.29,0
35,807.388,132.269,0
36,807.375,132.247,0
37,807.362,132.226,0
38,807.35,132.205,0
39,807.337,132.183,0
40,807.324,132.162,0
41,807.398,132.069,0
42,807.472,131.977,0
43,807.546,131.884,0
44,807.62,131.792,0
45,807.694,131.699,0
46,807.768,131.606,0
47,807.842,131.514,0
48,807.916,131.421,0
49,807.99,131.329,0
50,808.065,131.236,0
51,808.139,131.143,0
52,808.213,131.051,0
53,808.287,130.958,0
54,808.361,130.865,0
55,808.435,130.773,0
56,808.509,130.68,0
57,808.583,130.588,0
58,808.657,130.495,0
59,808.699,130.42,0
60,808.74,130.345,0
61,808.782,130.27,0
62,808.824,130.195,0
63,808.865,130.12,0
64,808.907,130.045,0
65,808.949,129.97,0
66,808.99,129.895,0
67,809.032,129.82,0
68,809.073,129.745,0
69,809.115,129.67,0
70,809.157,129.595,0
71,809.198,129.52,0
72,809.24,129.445,0
73,809.282,129.37,0
74,809.323,129.295,0
75,809.365,129.22,0
76,809.407,129.145,0
77,809.448,129.07,0
78,809.49,128.995,0
79,809.333,128.939,0
80,809.175,128.884,0
81,809.018,128.828,0
82,808.86,128.773,0
83,808.703,128.717,0
84,808.546,128.662,0
85,808.388,128.606,0
86,808.231,128.551,0
87,808.073,128.495,0
88,807.916,128.439,0
89,807.759,128.384,0
90,807.601,128.328,0
91,807.444,128.273,0
92,807.287,128.217,0
93,807.129,128.162,0
94,806.972,128.106,0
95,806.814,128.051,0
96,806.657,127.995,0
97,806.657,127.995,0
98,806.657,127.995,0
99,806.657,127.995,0
120,808.157,128.662,0
121,808.062,128.626,0
122,807.967,128.591,0
123,807.871,128.555,0
124,807.776,128.519,0
125,807.681,128.483,0
126,807.586,128.448,0
127,807.49,128.412,0
128,807.395,128.376,0
129,807.3,128.341,0
