t,x,y,label
46,681.566,369.473,1
47,687.066,371.223,1
48,692.566,372.973,1
49,700.691,375.473,1
50,708.816,377.973,1
51,715.066,380.223,1
52,722.316,384.223,1
53,728.691,387.973,1
54,735.066,391.723,1
55,738.191,395.598,1
56,741.316,399.473,1
57,745.816,403.598,1
58,750.316,407.723,1
59,754.941,411.098,1
60,759.566,414.473,1
61,763.316,418.973,1
62,767.066,423.473,1
63,771.566,428.848,1
64,776.066,434.223,1
65,779.733,437.64,1
66,783.399,441.056,1
67,787.066,444.473,1
68,789.066,446.598,1
69,791.066,448.723,1
70,794.066,450.306,1
71,797.066,451.89,1
72,800.066,453.473,1
73,801.566,454.806,1
74,803.066,456.14,1
75,804.566,457.473,1
76,805.941,460.598,1
77,807.316,463.723,1
78,810.691,468.223,1
79,814.066,472.723,1
80,815.816,474.973,1
81,817.566,477.223,1
82,817.816,479.473,1
83,818.066,481.723,1
84,818.316,483.973,1
85,818.483,484.181,1
86,818.649,484.39,1
87,818.816,484.598,1
88,818.983,484.806,1
89,819.149,485.015,1
90,819.316,485.223,1
91,819.233,485.556,1
92,819.149,485.89,1
93,819.066,486.223,1
94,818.899,486.64,1
95,818.733,487.056,1
96,818.566,487.473,1
97,818.066,487.58,1
98,817.566,487.687,1
99,817.066,487.794,1
100,816.566,487.902,1
101,816.066,488.009,1
102,815.566,488.116,1
103,815.066,488.223,1
104,814.379,488.411,1
105,813.691,488.598,1
106,813.004,488.786,1
107,812.316,488.973,1
108,811.233,488.973,1
109,810.149,488.973,1
110,809.066,488.973,1
