t,x,y,label
0,93.0,443.0,1
1,92.0,444.0,1
2,93.0,445.0,1
3,93.0,446.0,1
4,92.0,447.0,1
5,91.0,450.0,1
6,89.0,451.0,1
7,86.0,454.0,1
8,81.0,456.0,1
9,77.0,459.0,1
10,74.0,461.0,1
11,71.0,465.0,1
12,70.0,469.0,1
13,68.0,473.0,1
14,66.0,476.0,1
15,63.0,479.0,1
16,60.0,481.0,1
17,59.0,483.0,1
18,59.0,486.0,1
19,56.0,488.0,1
20,52.0,490.0,1
21,48.0,490.0,1
22,44.0,491.0,1
23,39.0,492.0,1
24,36.0,494.0,1
25,34.0,495.0,1
26,33.0,495.0,1
27,32.0,498.0,1
28,32.0,501.0,1
29,32.0,506.0,1
30,30.0,509.0,1
31,27.0,512.0,1
32,25.0,515.0,1
33,20.0,517.0,1
34,16.0,520.0,1
35,15.0,524.0,1
36,13.0,527.0,1
37,11.0,530.0,1
38,9.0,531.0,1
39,8.0,535.0,1
40,7.0,537.0,1
41,8.0,538.0,1
42,8.0,538.0,1
43,9.0,538.0,1
44,8.0,539.0,1
45,5.0,540.0,1
46,2.0,540.0,1
