t,x,y,label
233,1.0,420.0,0
234,1.0,421.0,0
235,3.0,422.0,0
236,3.0,423.0,0
237,4.0,424.0,0
238,6.0,425.0,0
239,8.0,426.0,0
240,8.0,427.0,0
241,9.0,428.0,0
242,9.0,429.0,0
243,10.0,430.0,0
244,11.0,431.0,0
245,13.0,432.0,0
246,14.0,434.0,0
247,15.0,435.0,0
248,15.0,436.0,0
249,16.0,437.0,0
250,17.0,438.0,0
251,17.0,439.0,0
252,18.0,441.0,0
253,20.0,441.0,0
254,21.0,442.0,0
255,22.0,444.0,0
256,23.0,445.0,0
257,25.0,446.0,0
258,26.0,446.0,0
259,28.0,447.0,0
260,29.0,449.0,0
261,30.0,449.0,0
262,31.0,449.0,0
263,32.0,450.0,0
264,33.0,451.0,0
265,35.0,453.0,0
266,36.0,454.0,0
267,37.0,454.0,0
268,38.0,456.0,0
269,39.0,457.0,0
270,41.0,459.0,0
271,41.0,459.0,0
272,42.0,460.0,0
273,44.0,460.0,0
274,45.0,461.0,0
275,46.0,463.0,0
276,47.0,464.0,0
277,48.0,465.0,0
278,49.0,465.0,0
279,50.0,466.0,0
280,51.0,468.0,0
281,52.0,469.0,0
282,53.0,469.0,0
283,54.0,471.0,0
284,55.0,471.0,0
285,57.0,472.0,0
286,57.0,472.0,0
287,59.0,473.0,0
288,60.0,475.0,0
289,60.0,476.0,0
290,61.0,477.0,0
291,63.0,478.0,0
292,63.0,480.0,0
293,65.0,481.0,0
294,65.0,482.0,0
295,66.0,483.0,0
296,67.0,484.0,0
297,68.0,486.0,0
298,69.0,487.0,0
299,70.0,489.0,0
300,70.0,490.0,0
