t,x,y,label
0,442.0,109.0,1
1,445.0,109.0,1
2,447.0,109.0,1
3,449.0,109.0,1
4,452.0,109.0,1
5,455.0,109.0,1
6,458.0,111.0,1
7,460.0,113.0,1
8,461.0,114.0,1
9,460.0,115.0,1
10,460.0,116.0,1
11,458.0,117.0,1
12,457.0,116.0,1
13,458.0,113.0,1
14,458.0,111.0,1
15,457.0,110.0,1
16,457.0,109.0,1
17,456.0,107.0,1
18,455.0,107.0,1
19,454.0,107.0,1
20,455.0,108.0,1
21,456.0,109.0,1
22,457.0,110.0,1
23,457.0,109.0,1
24,455.0,108.0,1
25,454.0,105.0,1
26,454.0,104.0,1
27,453.0,105.0,1
28,453.0,104.0,1
29,454.0,104.0,1
30,454.0,104.0,1
31,454.0,105.0,1
32,455.0,108.0,1
33,456.0,110.0,1
34,456.0,112.0,1
35,456.0,113.0,1
36,456.0,115.0,1
37,458.0,115.0,1
38,459.0,117.0,1
39,458.0,119.0,1
40,456.0,120.0,1
41,453.0,121.0,1
42,450.0,122.0,1
43,447.0,124.0,1
44,445.0,127.0,1
45,443.0,130.0,1
46,442.0,132.0,1
47,439.0,135.0,1
48,437.0,138.0,1
49,435.0,142.0,1
50,433.0,146.0,1
51,430.0,149.0,1
52,428.0,154.0,1
53,423.0,159.0,1
54,419.0,161.0,1
55,417.0,163.0,1
56,414.0,166.0,1
57,412.0,168.0,1
58,411.0,169.0,1
59,411.0,171.0,1
60,411.0,173.0,1
61,411.0,176.0,1
62,411.0,179.0,1
63,409.0,182.0,1
64,410.0,184.0,1
65,411.0,186.0,1
66,411.0,188.0,1
67,412.0,189.0,1
68,413.0,190.0,1
69,413.0,192.0,1
70,415.0,194.0,1
71,415.0,194.0,1
72,416.0,195.0,1
73,418.0,197.0,1
74,420.0,199.0,1
75,424.0,202.0,1
76,429.0,205.0,1
77,435.0,208.0,1
78,439.0,210.0,1
79,444.0,211.0,1
80,447.0,211.0,1
81,449.0,212.0,1
82,450.0,211.0,1
83,453.0,210.0,1
84,455.0,208.0,1
85,458.0,205.0,1
86,461.0,203.0,1
87,464.0,200.0,1
88,466.0,198.0,1
89,467.0,197.0,1
90,468.0,197.0,1
91,469.0,198.0,1
92,472.0,198.0,1
93,477.0,200.0,1
94,481.0,201.0,1
95,484.0,203.0,1
96,485.0,207.0,1
97,485.0,211.0,1
98,486.0,216.0,1
