t,x,y,label
0,650.0,572.0,1
1,651.0,573.0,1
2,652.0,572.0,1
3,653.0,572.0,1
4,654.0,572.0,1
5,657.0,571.0,1
6,660.0,569.0,1
7,664.0,565.0,1
8,667.0,562.0,1
9,669.0,559.0,1
10,670.0,555.0,1
11,671.0,553.0,1
12,674.0,552.0,1
13,678.0,553.0,1
14,681.0,554.0,1
15,684.0,555.0,1
16,687.0,555.0,1
17,692.0,556.0,1
18,697.0,556.0,1
19,702.0,556.0,1
20,705.0,554.0,1
21,709.0,552.0,1
22,713.0,549.0,1
23,717.0,548.0,1
24,720.0,547.0,1
25,727.0,547.0,1
26,734.0,546.0,1
27,741.0,545.0,1
28,746.0,545.0,1
29,752.0,546.0,1
30,759.0,547.0,1
31,764.0,549.0,1
32,770.0,551.0,1
33,775.0,555.0,1
34,780.0,559.0,1
35,785.0,563.0,1
36,790.0,565.0,1
37,793.0,566.0,1
38,798.0,567.0,1
39,803.0,566.0,1
40,807.0,566.0,1
41,812.0,565.0,1
42,817.0,565.0,1
43,822.0,566.0,1
44,829.0,567.0,1
45,837.0,569.0,1
46,844.0,569.0,1
47,852.0,568.0,1
48,858.0,568.0,1
49,863.0,568.0,1
50,869.0,567.0,1
51,873.0,568.0,1
52,876.0,567.0,1
53,879.0,568.0,1
54,883.0,567.0,1
55,886.0,565.0,1
56,891.0,563.0,1
57,897.0,562.0,1
58,903.0,562.0,1
59,910.0,562.0,1
60,915.0,562.0,1
61,920.0,560.0,1
62,924.0,561.0,1
63,928.0,562.0,1
64,930.0,563.0,1
65,933.0,564.0,1
66,936.0,566.0,1
67,938.0,567.0,1
68,940.0,568.0,1
69,942.0,569.0,1
70,944.0,570.0,1
71,948.0,573.0,1
72,951.0,575.0,1
73,954.0,576.0,1
74,956.0,576.0,1
75,959.0,576.0,1
76,961.0,575.0,1
77,962.0,574.0,1
78,965.0,574.0,1
79,967.0,574.0,1
80,970.0,574.0,1
81,973.0,574.0,1
82,975.0,578.0,1
83,977.0,581.0,1
84,980.0,583.0,1
85,984.0,585.0,1
86,989.0,586.0,1
87,994.0,589.0,1
88,999.0,589.0,1
89,1003.0,591.0,1
90,1006.0,595.0,1
91,1008.0,597.0,1
92,1011.0,599.0,1
93,1013.0,603.0,1
94,1015.0,607.0,1
95,1018.0,613.0,1
96,1020.0,617.0,1
97,1023.0,620.0,1
