t,x,y,label
1,612.0,682.0,0
2,612.121,681.97,0
3,612.242,681.939,0
4,612.364,681.909,0
5,612.485,681.879,0
6,612.606,681.848,0
7,612.727,681.818,0
8,612.848,681.788,0
9,612.97,681.758,0
10,613.091,681.727,0
11,613.212,681.697,0
12,613.333,681.667,0
13,613.455,681.636,0
14,613.576,681.606,0
15,613.697,681.576,0
16,613.818,681.545,0
17,613.939,681.515,0
18,614.061,681.485,0
19,614.182,681.455,0
20,614.303,681.424,0
21,614.424,681.394,0
22,614.545,681.364,0
23,614.667,681.333,0
24,614.788,681.303,0
25,614.909,681.273,0
26,615.03,681.242,0
27,615.152,681.212,0
28,615.273,681.182,0
29,615.394,681.152,0
30,615.515,681.121,0
31,615.636,681.091,0
32,615.758,681.061,0
33,615.879,681.03,0
34,616.0,681.0,0
35,616.167,680.833,0
36,616.333,680.667,0
37,616.5,680.5,0
38,616.667,680.333,0
39,616.833,680.167,0
40,617.0,680.0,0
41,617.167,679.833,0
42,617.333,679.667,0
43,617.5,679.5,0
44,617.667,679.333,0
45,617.833,679.167,0
46,618.0,679.0,0
47,618.167,678.833,0
48,618.333,678.667,0
49,618.5,678.5,0
50,618.667,678.333,0
51,618.833,678.167,0
52,619.0,678.0,0
53,619.122,677.976,0
54,619.244,677.951,0
55,619.366,677.927,0
56,619.488,677.902,0
57,619.61,677.878,0
58,619.732,677.854,0
59,619.854,677.829,0
60,619.976,677.805,0
61,620.098,677.78,0
62,620.22,677.756,0
63,620.341,677.732,0
64,620.463,677.707,0
65,620.585,677.683,0
66,620.707,677.659,0
67,620.829,677.634,0
68,620.951,677.61,0
69,621.073,677.585,0
70,621.195,677.561,0
71,621.317,677.537,0
72,621.439,677.512,0
73,621.561,677.488,0
74,621.683,677.463,0
75,621.805,677.439,0
76,621.927,677.415,0
77,622.049,677.39,0
78,622.171,677.366,0
79,622.293,677.341,0
80,622.415,677.317,0
81,622.537,677.293,0
82,622.659,677.268,0
83,622.78,677.244,0
84,622.902,677.22,0
85,623.024,677.195,0
86,623.146,677.171,0
87,623.268,677.146,0
88,623.39,677.122,0
89,623.512,677.098,0
90,623.634,677.073,0
91,623.756,677.049,0
92,623.878,677.024,0
93,624.0,677.0,0
94,624.037,676.963,0
95,624.074,676.926,0
96,624.111,676.889,0
97,624.148,676.852,0
98,624.185,676.815,0
99,624.222,676.778,0
100,624.259,676.741,0
101,624.296,676.704,0
102,624.333,676.667,0
103,624.37,676.63,0
104,624.407,676.593,0
105,624.444,676.556,0
106,624.481,676.519,0
107,624.519,676.481,0
108,624.556,676.444,0
109,624.593,676.407,0
110,624.63,676.37,0
111,624.667,676.333,0
112,624.704,676.296,0
113,624.741,676.259,0
114,624.778,676.222,0
115,624.815,676.185,0
116,624.852,676.148,0
117,624.889,676.111,0
118,624.926,676.074,0
119,624.963,676.037,0
120,625.0,676.0,0
121,625.073,675.982,0
122,625.145,675.964,0
123,625.218,675.945,0
124,625.291,675.927,0
125,625.364,675.909,0
126,625.436,675.891,0
127,625.509,675.873,0
128,625.582,675.855,0
129,625.655,675.836,0
130,625.727,675.818,0
131,625.8,675.8,0
132,625.873,675.782,0
133,625.945,675.764,0
134,626.018,675.745,0
135,626.091,675.727,0
136,626.164,675.709,0
137,626.236,675.691,0
138,626.309,675.673,0
139,626.382,675.655,0
140,626.455,675.636,0
141,626.527,675.618,0
142,626.6,675.6,0
143,626.673,675.582,0
144,626.745,675.564,0
145,626.818,675.545,0
146,626.891,675.527,0
147,626.964,675.509,0
148,627.036,675.491,0
149,627.109,675.473,0
150,627.182,675.455,0
151,627.255,675.436,0
152,627.327,675.418,0
153,627.4,675.4,0
154,627.473,675.382,0
155,627.545,675.364,0
156,627.618,675.345,0
157,627.691,675.327,0
158,627.764,675.309,0
159,627.836,675.291,0
160,627.909,675.273,0
161,627.982,675.255,0
162,628.055,675.236,0
163,628.127,675.218,0
164,628.2,675.2,0
165,628.273,675.182,0
166,628.345,675.164,0
167,628.418,675.145,0
168,628.491,675.127,0
169,628.564,675.109,0
170,628.636,675.091,0
171,628.709,675.073,0
172,628.782,675.055,0
173,628.855,675.036,0
174,628.927,675.018,0
175,629.0,675.0,0
176,629.093,674.953,0
177,629.186,674.907,0
178,629.279,674.86,0
179,629.372,674.814,0
180,629.465,674.767,0
181,629.558,674.721,0
182,629.651,674.674,0
183,629.744,674.628,0
184,629.837,674.581,0
185,629.93,674.535,0
186,630.023,674.488,0
187,630.116,674.442,0
188,630.209,674.395,0
189,630.302,674.349,0
190,630.395,674.302,0
191,630.488,674.256,0
192,630.581,674.209,0
193,630.674,674.163,0
194,630.767,674.116,0
195,630.86,674.07,0
196,630.953,674.023,0
197,631.047,673.977,0
198,631.14,673.93,0
199,631.233,673.884,0
200,631.326,673.837,0
201,631.419,673.791,0
202,631.512,673.744,0
203,631.605,673.698,0
204,631.698,673.651,0
