t,x,y,label
227,55.393,952.954,0
228,56.41,953.816,0
229,57.428,954.677,0
230,58.445,955.539,0
231,59.462,956.4,0
232,60.48,957.262,0
233,61.497,958.123,0
234,62.514,958.985,0
235,63.532,959.847,0
236,64.549,960.708,0
237,65.566,961.57,0
238,66.583,962.431,0
239,67.601,963.293,0
240,68.618,964.155,0
241,69.635,965.016,0
242,70.653,965.878,0
243,71.67,966.739,0
244,72.687,967.601,0
245,73.705,968.462,0
246,74.722,969.324,0
247,75.827,970.432,0
248,76.932,971.539,0
249,78.037,972.647,0
250,79.142,973.755,0
251,80.247,974.863,0
252,81.352,975.97,0
253,82.457,977.078,0
254,83.562,978.186,0
255,84.667,979.294,0
256,85.772,980.401,0
257,86.877,981.509,0
258,87.982,982.617,0
259,89.087,983.725,0
260,90.192,984.832,0
261,91.297,985.94,0
262,92.402,987.048,0
263,93.507,988.156,0
264,94.612,989.263,0
265,95.717,990.371,0
