t,x,y,label
180,547.947,10.168,1
181,546.28,11.418,1
182,544.613,12.668,1
183,542.947,13.918,1
184,541.28,15.168,1
185,540.724,16.835,1
186,540.169,18.501,1
187,539.613,20.168,1
188,539.113,22.335,1
189,538.613,24.501,1
190,538.113,26.668,1
191,537.613,28.835,1
192,537.113,31.001,1
193,536.613,33.168,1
194,536.346,35.835,1
195,536.08,38.501,1
196,535.813,41.168,1
197,535.547,43.834,1
198,535.28,46.501,1
199,535.88,48.101,1
200,536.48,49.701,1
201,537.08,51.301,1
202,537.68,52.901,1
203,538.28,54.501,1
204,538.669,57.501,1
205,539.058,60.501,1
206,539.447,63.501,1
207,539.835,66.501,1
208,540.224,69.501,1
209,540.613,72.501,1
210,539.224,74.112,1
211,537.835,75.723,1
212,536.447,77.335,1
213,535.058,78.946,1
214,533.669,80.557,1
215,532.28,82.168,1
216,528.169,84.946,1
217,524.058,87.723,1
218,519.947,90.501,1
219,517.614,92.168,1
220,515.28,93.834,1
221,512.947,95.501,1
222,511.614,96.834,1
223,510.28,98.168,1
224,508.947,99.501,1
225,507.614,100.834,1
226,508.614,97.917,1
227,509.087,98.417,1
228,509.559,98.917,1
229,514.281,101.167,1
230,515.059,101.5,1
231,515.836,101.834,1
232,516.614,102.167,1
233,518.697,104.5,1
234,520.781,106.834,1
235,522.864,109.167,1
236,529.281,112.167,1
237,529.392,114.278,1
238,529.503,116.389,1
239,529.614,118.5,1
240,529.503,122.278,1
241,529.392,126.055,1
242,529.281,129.833,1
243,527.114,132.5,1
244,524.947,135.166,1
245,522.781,137.833,1
246,520.614,140.5,1
247,519.114,143.167,1
248,517.614,145.834,1
249,516.114,148.5,1
250,514.614,151.167,1
251,512.281,153.5,1
252,509.947,155.834,1
253,509.78,158.834,1
254,509.614,161.834,1
255,507.836,163.278,1
256,508.558,164.722,1
257,509.281,166.167,1
258,509.837,167.167,1
259,510.392,168.167,1
260,510.948,169.167,1
261,511.726,171.167,1
262,512.503,173.167,1
263,513.281,175.167,1
264,513.447,176.5,1
265,513.614,177.834,1
266,515.447,180.668,1
267,517.281,183.501,1
268,517.504,185.834,1
269,517.726,188.168,1
270,521.948,192.501,1
271,522.948,194.668,1
272,523.948,196.834,1
273,524.67,198.89,1
274,525.393,200.945,1
275,526.115,203.001,1
276,525.624,204.079,1
277,525.132,205.156,1
278,524.641,206.234,1
279,525.915,207.13,1
280,527.189,208.026,1
281,528.463,208.922,1
282,529.737,209.818,1
283,533.039,209.584,1
284,536.34,209.351,1
285,539.642,209.117,1
286,541.144,208.283,1
287,542.646,207.45,1
288,544.147,206.616,1
289,545.649,205.782,1
290,547.121,204.282,1
291,548.592,202.781,1
292,550.064,201.281,1
293,549.702,200.697,1
294,549.34,200.113,1
295,548.978,199.53,1
296,548.616,198.946,1
297,548.255,198.362,1
298,547.893,197.779,1
299,547.531,197.195,1
300,547.169,196.611,1
