t,x,y,label
96,3.0,549.0,1
97,7.0,550.0,1
98,10.0,549.0,1
99,14.0,548.0,1
100,18.0,546.0,1
101,23.0,544.0,1
102,27.0,543.0,1
103,31.0,544.0,1
104,35.0,544.0,1
105,38.0,543.0,1
106,42.0,544.0,1
107,46.0,547.0,1
108,49.0,548.0,1
109,53.0,550.0,1
110,57.0,551.0,1
111,59.0,553.0,1
112,64.0,554.0,1
113,70.0,555.0,1
114,75.0,556.0,1
115,80.0,558.0,1
116,84.0,562.0,1
117,88.0,563.0,1
118,91.0,564.0,1
119,94.0,566.0,1
120,96.0,569.0,1
121,98.0,572.0,1
122,100.0,575.0,1
123,101.0,577.0,1
124,103.0,580.0,1
125,105.0,581.0,1
126,106.0,582.0,1
127,108.0,583.0,1
128,109.0,583.0,1
129,111.0,585.0,1
130,113.0,586.0,1
131,115.0,587.0,1
132,118.0,588.0,1
133,119.0,589.0,1
134,120.0,588.0,1
135,124.0,587.0,1
136,127.0,587.0,1
137,129.0,588.0,1
138,133.0,588.0,1
139,135.0,590.0,1
140,137.0,593.0,1
141,137.0,594.0,1
142,138.0,594.0,1
143,140.0,596.0,1
144,141.0,597.0,1
145,143.0,598.0,1
146,144.0,598.0,1
147,146.0,598.0,1
148,145.0,599.0,1
149,144.0,598.0,1
150,143.0,596.0,1
151,142.0,595.0,1
152,141.0,594.0,1
153,141.0,595.0,1
154,142.0,597.0,1
155,144.0,597.0,1
156,145.0,598.0,1
157,146.0,598.0,1
158,147.0,598.0,1
159,148.0,598.0,1
160,149.0,598.0,1
161,149.0,597.0,1
162,149.0,596.0,1
163,149.0,594.0,1
164,148.0,595.0,1
165,148.0,595.0,1
166,149.0,596.0,1
167,149.0,598.0,1
168,151.0,599.0,1
169,154.0,599.0,1
170,158.0,599.0,1
171,161.0,601.0,1
172,163.0,603.0,1
173,167.0,604.0,1
174,168.0,608.0,1
175,169.0,610.0,1
176,172.0,611.0,1
177,173.0,611.0,1
178,176.0,610.0,1
179,178.0,609.0,1
180,180.0,608.0,1
181,183.0,609.0,1
182,184.0,611.0,1
183,187.0,612.0,1
184,189.0,614.0,1
185,191.0,616.0,1
186,193.0,616.0,1
187,195.0,615.0,1
188,198.0,614.0,1
189,202.0,614.0,1
190,204.0,613.0,1
191,205.0,613.0,1
192,205.0,613.0,1
193,206.0,615.0,1
194,203.0,617.0,1
195,201.0,618.0,1
196,198.0,619.0,1
197,195.0,619.0,1
198,193.0,619.0,1
199,190.0,620.0,1
200,188.0,622.0,1
201,187.0,624.0,1
202,186.0,626.0,1
203,186.0,628.0,1
204,185.0,630.0,1
205,184.0,631.0,1
206,182.0,633.0,1
207,179.0,632.0,1
208,176.0,632.0,1
209,173.0,633.0,1
210,169.0,634.0,1
211,165.0,636.0,1
212,162.0,637.0,1
213,160.0,639.0,1
214,157.0,641.0,1
215,154.0,643.0,1
216,150.0,643.0,1
217,146.0,644.0,1
218,144.0,644.0,1
219,144.0,644.0,1
220,144.0,643.0,1
221,144.0,642.0,1
222,144.0,641.0,1
223,144.0,642.0,1
224,143.0,642.0,1
225,143.0,641.0,1
226,143.0,641.0,1
227,143.0,641.0,1
228,143.0,640.0,1
229,143.0,641.0,1
230,143.0,641.0,1
231,140.0,642.0,1
232,138.0,643.0,1
233,136.0,644.0,1
234,135.0,645.0,1
235,136.0,644.0,1
236,136.0,645.0,1
237,135.0,645.0,1
238,133.0,644.0,1
239,132.0,645.0,1
240,130.0,646.0,1
241,126.0,647.0,1
242,122.0,648.0,1
243,117.0,650.0,1
244,113.0,650.0,1
245,110.0,651.0,1
246,110.0,651.0,1
247,110.0,652.0,1
248,109.0,653.0,1
249,109.0,655.0,1
250,107.0,657.0,1
251,103.0,659.0,1
252,100.0,661.0,1
253,97.0,665.0,1
254,96.0,667.0,1
255,95.0,669.0,1
256,96.0,671.0,1
257,96.0,675.0,1
258,96.0,678.0,1
259,95.0,681.0,1
260,96.0,684.0,1
261,97.0,687.0,1
262,98.0,690.0,1
263,100.0,693.0,1
264,102.0,696.0,1
265,103.0,700.0,1
266,104.0,705.0,1
267,106.0,710.0,1
268,109.0,716.0,1
269,113.0,721.0,1
270,117.0,725.0,1
271,121.0,728.0,1
272,125.0,731.0,1
273,129.0,731.0,1
274,132.0,732.0,1
275,133.0,734.0,1
276,133.0,734.0,1
277,134.0,736.0,1
278,135.0,737.0,1
279,136.0,739.0,1
280,138.0,741.0,1
281,141.0,743.0,1
282,144.0,746.0,1
283,147.0,747.0,1
284,149.0,748.0,1
285,150.0,749.0,1
286,150.0,751.0,1
287,149.0,752.0,1
288,148.0,753.0,1
289,148.0,754.0,1
290,147.0,755.0,1
291,146.0,756.0,1
292,145.0,759.0,1
293,145.0,760.0,1
294,143.0,762.0,1
295,142.0,764.0,1
296,141.0,763.0,1
297,141.0,764.0,1
298,143.0,763.0,1
299,144.0,762.0,1
300,146.0,761.0,1
