t,x,y,label
259,291.187,572.475,0
260,293.841,568.57,0
261,296.495,564.666,0
262,299.149,560.761,0
263,301.803,556.856,0
264,304.457,552.951,0
265,307.111,549.047,0
266,309.765,545.142,0
267,312.419,541.237,0
268,315.073,537.332,0
269,317.727,533.428,0
270,320.381,529.523,0
271,323.035,525.618,0
272,325.689,521.713,0
273,328.343,517.809,0
274,330.997,513.904,0
275,333.651,509.999,0
276,336.305,506.094,0
277,338.959,502.19,0
278,341.613,498.285,0
279,344.267,494.38,0
280,346.921,490.475,0
281,349.575,486.571,0
282,352.229,482.666,0
283,354.814,479.077,0
284,357.399,475.488,0
285,359.985,471.899,0
286,362.57,468.31,0
287,365.155,464.721,0
288,367.74,461.132,0
289,370.325,456.875,0
290,372.91,452.619,0
291,375.495,448.362,0
292,378.23,444.41,0
293,380.965,440.459,0
294,383.701,436.507,0
295,386.436,432.555,0
296,389.171,428.604,0
297,391.906,424.652,0
298,394.641,420.7,0
299,397.377,416.748,0
300,400.112,412.797,0
301,402.847,408.845,0
302,405.582,404.893,0
303,408.317,400.942,0
304,411.053,396.99,0
305,413.788,393.038,0
306,416.523,389.087,0
307,419.258,385.135,0
308,421.993,381.183,0
309,424.729,377.232,0
310,427.464,373.28,0
311,430.199,369.328,0
312,432.934,365.376,0
313,435.669,361.425,0
314,438.405,357.473,0
315,441.14,353.521,0
316,443.875,349.57,0
317,446.61,345.618,0
318,449.345,341.666,0
319,452.081,337.715,0
320,454.816,333.763,0
321,457.551,329.811,0
322,460.286,325.86,0
323,463.021,321.908,0
324,465.757,317.956,0
325,468.492,314.005,0
326,471.227,310.053,0
327,473.962,306.101,0
328,476.697,302.149,0
329,479.433,298.198,0
330,482.168,294.246,0
331,484.903,290.294,0
332,487.638,286.343,0
333,490.373,282.391,0
334,493.109,278.439,0
335,495.844,274.488,0
336,498.579,270.536,0
337,501.314,266.584,0
338,504.049,262.633,0
339,506.785,258.681,0
340,509.52,254.729,0
341,512.255,250.777,0
342,514.99,246.826,0
343,517.725,242.874,0
344,520.461,238.922,0
345,523.196,234.971,0
346,525.931,231.019,0
347,528.815,227.092,0
348,531.698,223.164,0
349,534.582,219.237,0
350,537.465,215.31,0
351,540.349,211.383,0
352,543.232,207.455,0
353,546.116,203.528,0
354,548.999,199.601,0
355,551.883,195.674,0
356,554.767,191.746,0
357,557.65,187.819,0
358,560.534,183.892,0
359,563.417,179.965,0
360,566.301,176.037,0
361,569.184,172.11,0
362,572.068,168.183,0
363,574.951,164.256,0
364,577.835,160.328,0
365,580.718,156.401,0
366,583.602,152.474,0
367,586.486,148.546,0
368,589.369,144.619,0
369,592.253,140.692,0
370,595.136,136.765,0
371,598.02,132.837,0
372,600.903,128.91,0
373,603.787,124.983,0
374,606.67,121.056,0
375,609.554,117.128,0
376,612.438,113.201,0
377,615.321,109.274,0
378,618.205,105.347,0
379,621.088,101.419,0
380,623.972,97.492,0
381,626.855,93.565,0
382,629.739,89.638,0
383,632.622,85.71,0
384,635.506,81.783,0
385,638.58,78.564,0
386,641.653,75.344,0
387,644.727,72.125,0
388,647.8,68.905,0
389,650.874,65.686,0
390,653.947,62.466,0
391,657.021,59.247,0
392,659.841,55.059,0
393,662.661,50.87,0
394,665.481,46.682,0
395,668.301,42.493,0
396,671.121,38.305,0
397,673.942,34.116,0
398,676.762,29.928,0
399,679.582,25.739,0
400,682.402,21.551,0
401,685.222,17.362,0
402,688.042,13.174,0
403,690.877,10.169,0
404,693.713,7.165,0
405,696.548,4.16,0
