t,x,y,label
1,98.0,943.0,0
2,99.0,943.0,0
3,99.0,943.0,0
4,99.0,943.0,0
5,99.0,943.0,0
6,99.0,943.0,0
7,99.0,943.0,0
8,98.0,944.0,0
9,98.0,944.0,0
10,99.0,944.0,0
11,98.0,944.0,0
12,98.0,944.0,0
13,99.0,944.0,0
14,99.0,944.0,0
15,99.0,944.0,0
16,99.0,944.0,0
17,99.0,943.0,0
18,98.5,943.0,0
19,98.0,943.0,0
20,98.0,943.0,0
21,98.0,942.0,0
22,98.0,942.0,0
23,97.0,942.0,0
24,97.0,943.0,0
25,97.0,942.75,0
26,97.0,942.5,0
27,97.0,942.25,0
28,97.0,942.0,0
29,97.0,942.0,0
30,97.0,942.0,0
31,97.0,942.0,0
32,98.0,942.0,0
33,99.0,942.0,0
34,98.0,940.0,0
35,98.0,939.0,0
36,98.0,939.5,0
37,98.0,940.0,0
38,98.0,939.0,0
39,97.0,939.0,0
40,97.0,938.0,0
41,96.0,939.0,0
42,96.0,939.0,0
43,97.0,938.0,0
44,96.0,939.0,0
45,96.0,939.333,0
46,96.0,939.667,0
47,96.0,940.0,0
48,96.5,940.5,0
49,97.0,941.0,0
50,97.5,940.5,0
51,98.0,940.0,0
52,98.5,941.0,0
53,99.0,942.0,0
54,98.0,942.0,0
55,99.0,942.5,0
56,100.0,943.0,0
57,99.75,943.0,0
58,99.5,943.0,0
59,99.25,943.0,0
60,99.0,943.0,0
61,99.333,943.0,0
62,99.667,943.0,0
63,100.0,943.0,0
64,100.0,942.667,0
65,100.0,942.333,0
66,100.0,942.0,0
67,99.667,941.667,0
68,99.333,941.333,0
69,99.0,941.0,0
70,98.667,940.333,0
71,98.333,939.667,0
72,98.0,939.0,0
73,98.333,939.0,0
74,98.667,939.0,0
75,99.0,939.0,0
76,99.167,938.833,0
77,99.333,938.667,0
78,99.5,938.5,0
79,99.667,938.333,0
80,99.833,938.167,0
81,100.0,938.0,0
82,99.75,937.5,0
83,99.5,937.0,0
84,99.25,936.5,0
85,99.0,936.0,0
86,99.0,935.833,0
87,99.0,935.667,0
88,99.0,935.5,0
89,99.0,935.333,0
90,99.0,935.167,0
91,99.0,935.0,0
92,99.0,934.833,0
93,99.0,934.667,0
94,99.0,934.5,0
95,99.0,934.333,0
96,99.0,934.167,0
97,99.0,934.0,0
98,99.333,934.333,0
99,99.667,934.667,0
100,100.0,935.0,0
101,100.0,935.333,0
102,100.0,935.667,0
103,100.0,936.0,0
104,100.0,936.4,0
105,100.0,936.8,0
106,100.0,937.2,0
107,100.0,937.6,0
108,100.0,938.0,0
109,99.8,938.2,0
110,99.6,938.4,0
111,99.4,938.6,0
112,99.2,938.8,0
113,99.0,939.0,0
114,98.714,939.0,0
115,98.429,939.0,0
116,98.143,939.0,0
