t,x,y,label
266,1018.0,870.0,1
267,1011.0,878.0,1
268,1005.0,883.0,1
269,1000.0,885.0,1
270,990.0,878.0,1
271,979.0,877.0,1
272,967.0,876.0,1
273,960.0,883.0,1
274,954.0,887.0,1
275,948.0,891.0,1
276,946.0,891.0,1
277,936.0,885.0,1
278,923.0,882.0,1
279,913.0,884.0,1
280,905.0,890.0,1
281,901.0,895.0,1
282,898.0,897.0,1
283,895.0,893.0,1
284,887.0,887.0,1
285,873.0,885.0,1
286,865.0,890.0,1
287,857.0,896.0,1
288,853.0,902.0,1
289,852.0,903.0,1
290,851.0,900.0,1
291,845.0,894.0,1
292,834.0,893.0,1
293,825.0,897.0,1
294,817.0,903.0,1
295,816.0,908.0,1
296,814.0,908.0,1
297,810.0,903.0,1
298,799.0,901.0,1
299,787.0,901.0,1
300,778.0,905.0,1
