t,x,y,label
112,1021.399,498.978,0
113,1019.483,498.728,0
114,1017.566,498.478,0
115,1016.166,498.311,0
116,1014.766,498.145,0
117,1013.366,497.978,0
118,1011.966,497.811,0
119,1010.566,497.644,0
120,1009.166,497.478,0
121,1007.766,497.311,0
122,1006.366,497.144,0
123,1004.966,496.978,0
124,1003.566,496.811,0
125,1001.899,496.544,0
126,1000.233,496.278,0
127,998.566,496.011,0
128,996.9,495.745,0
129,995.233,495.478,0
130,993.614,495.478,0
131,991.995,495.478,0
132,990.376,495.478,0
133,988.757,495.478,0
134,987.138,495.478,0
135,985.519,495.478,0
136,983.9,495.478,0
137,982.186,495.24,0
138,980.471,495.002,0
139,978.757,494.764,0
140,977.043,494.525,0
141,975.329,494.287,0
142,973.614,494.049,0
143,971.9,493.811,0
144,970.358,493.519,0
145,968.817,493.228,0
146,967.275,492.936,0
147,965.734,492.644,0
148,964.192,492.353,0
149,962.65,492.061,0
150,961.109,491.77,0
151,959.567,491.478,0
152,957.917,491.328,0
153,956.267,491.178,0
154,954.617,491.028,0
155,952.967,490.878,0
156,951.317,490.728,0
157,949.667,490.578,0
158,948.017,490.428,0
159,946.367,490.278,0
160,944.717,490.128,0
161,943.067,489.978,0
162,941.511,489.756,0
163,939.956,489.534,0
164,938.4,489.311,0
165,936.845,489.089,0
166,935.289,488.867,0
167,933.734,488.645,0
168,932.178,488.422,0
169,930.623,488.2,0
170,929.067,487.978,0
171,927.428,487.784,0
172,925.789,487.589,0
173,924.15,487.395,0
174,922.511,487.2,0
175,920.873,487.006,0
176,919.234,486.811,0
177,917.595,486.617,0
178,915.956,486.422,0
179,914.317,486.228,0
180,912.48,485.99,0
181,910.642,485.753,0
182,908.804,485.516,0
183,906.967,485.278,0
184,905.13,485.041,0
185,903.292,484.803,0
186,901.455,484.565,0
187,899.617,484.328,0
188,897.779,484.091,0
189,895.942,483.853,0
190,894.409,483.52,0
191,892.875,483.186,0
192,891.342,482.853,0
193,889.809,482.52,0
194,888.275,482.187,0
195,886.742,481.853,0
196,885.209,481.52,0
197,883.676,481.187,0
198,882.142,480.853,0
199,880.609,480.52,0
200,879.086,480.088,0
201,877.564,479.656,0
202,876.041,479.225,0
203,874.518,478.793,0
204,872.995,478.361,0
205,871.473,477.929,0
206,869.95,477.497,0
207,868.427,477.065,0
208,866.904,476.634,0
209,865.382,476.202,0
210,863.859,475.77,0
211,862.45,475.452,0
212,861.041,475.134,0
213,859.632,474.815,0
214,858.223,474.497,0
215,856.814,474.179,0
216,855.404,473.861,0
217,853.995,473.543,0
218,852.586,473.225,0
219,851.177,472.906,0
220,849.768,472.588,0
221,848.359,472.27,0
222,846.797,471.77,0
223,845.234,471.27,0
224,843.672,470.77,0
225,842.109,470.27,0
226,840.547,469.77,0
227,838.984,469.27,0
228,837.422,468.77,0
229,835.859,468.27,0
230,834.297,467.77,0
231,832.734,467.27,0
232,831.322,466.757,0
233,829.909,466.245,0
234,828.497,465.732,0
235,827.084,465.22,0
236,825.672,464.707,0
237,824.259,464.195,0
238,822.846,463.683,0
239,821.434,463.17,0
240,820.022,462.657,0
241,818.609,462.145,0
242,817.033,461.706,0
243,815.458,461.266,0
244,813.882,460.827,0
245,812.306,460.388,0
246,810.73,459.948,0
247,809.155,459.509,0
248,807.579,459.069,0
249,806.003,458.63,0
250,804.427,458.191,0
251,802.852,457.751,0
252,801.276,457.312,0
253,799.579,456.873,0
254,797.882,456.433,0
255,796.185,455.994,0
256,794.488,455.555,0
257,792.791,455.115,0
258,791.094,454.676,0
259,789.397,454.236,0
260,787.7,453.797,0
261,786.003,453.358,0
262,784.306,452.918,0
263,782.609,452.479,0
264,781.081,452.312,0
265,779.553,452.146,0
266,778.026,451.979,0
267,776.498,451.812,0
268,774.97,451.646,0
269,773.442,451.479,0
270,771.915,451.312,0
271,770.387,451.146,0
272,768.859,450.979,0
273,767.332,450.812,0
274,765.804,450.646,0
275,764.276,450.479,0
276,762.887,449.979,0
277,761.498,449.479,0
278,760.109,448.979,0
279,758.72,448.479,0
280,757.332,447.979,0
281,755.943,447.479,0
282,754.554,446.979,0
283,753.165,446.479,0
284,751.776,445.979,0
285,750.304,445.576,0
286,748.832,445.173,0
287,747.359,444.771,0
288,745.887,444.368,0
289,744.415,443.965,0
290,742.943,443.562,0
291,741.47,443.16,0
292,739.998,442.757,0
293,738.526,442.354,0
294,737.026,442.104,0
295,735.526,441.854,0
296,734.026,441.604,0
297,732.526,441.354,0
298,731.026,441.104,0
299,729.526,440.854,0
300,728.026,440.604,0
