t,x,y,label
4,526.0,1.0,0
5,528.0,1.0,0
6,530.0,2.0,0
7,531.0,3.0,0
8,532.0,4.0,0
9,533.0,6.0,0
10,534.0,7.0,0
11,535.0,7.0,0
12,535.0,8.0,0
13,535.0,10.0,0
14,536.0,11.0,0
15,538.0,12.0,0
16,538.0,13.0,0
17,539.0,14.0,0
18,540.0,16.0,0
19,541.0,17.0,0
20,542.0,18.0,0
21,544.0,19.0,0
22,545.0,20.0,0
23,546.0,21.0,0
24,547.0,22.0,0
25,548.0,24.0,0
26,549.0,24.0,0
27,549.0,26.0,0
28,549.0,28.0,0
29,550.0,29.0,0
30,551.0,30.0,0
31,551.0,32.0,0
32,551.0,33.0,0
33,553.0,35.0,0
34,554.0,36.0,0
35,555.0,36.0,0
36,555.0,37.0,0
37,556.0,38.0,0
38,557.0,39.0,0
39,559.0,40.0,0
40,560.0,41.0,0
41,562.0,42.0,0
42,562.0,42.0,0
43,563.0,44.0,0
44,564.0,44.0,0
45,565.0,45.0,0
46,567.0,46.0,0
47,568.0,47.0,0
48,570.0,48.0,0
49,570.0,49.0,0
50,571.0,50.0,0
51,572.0,51.0,0
52,573.0,51.0,0
53,574.0,52.0,0
54,575.0,53.0,0
55,576.0,55.0,0
56,577.0,56.0,0
57,578.0,56.0,0
58,579.0,57.0,0
59,580.0,58.0,0
60,581.0,60.0,0
61,582.0,61.0,0
62,582.0,62.0,0
63,584.0,62.0,0
64,585.0,63.0,0
65,586.0,64.0,0
66,588.0,64.0,0
67,590.0,65.0,0
68,590.0,66.0,0
69,590.0,67.0,0
70,591.0,68.0,0
71,592.0,70.0,0
72,593.0,72.0,0
73,594.0,73.0,0
74,596.0,74.0,0
75,596.0,75.0,0
76,598.0,75.0,0
77,598.0,76.0,0
78,599.0,78.0,0
79,600.0,79.0,0
80,601.0,80.0,0
81,602.0,80.0,0
82,603.0,81.0,0
83,605.0,83.0,0
84,606.0,84.0,0
85,606.0,86.0,0
86,607.0,87.0,0
87,609.0,87.0,0
88,609.0,88.0,0
89,611.0,89.0,0
90,612.0,89.0,0
91,613.0,90.0,0
92,614.0,90.0,0
93,616.0,92.0,0
94,617.0,93.0,0
95,618.0,95.0,0
96,619.0,96.0,0
97,621.0,96.0,0
98,621.0,98.0,0
99,622.0,99.0,0
100,623.0,101.0,0
101,624.0,102.0,0
102,625.0,103.0,0
103,626.0,104.0,0
104,627.0,106.0,0
105,629.0,106.0,0
106,630.0,107.0,0
107,631.0,109.0,0
108,631.0,110.0,0
109,632.0,110.0,0
110,633.0,110.0,0
111,635.0,110.0,0
112,636.0,111.0,0
113,637.0,112.0,0
114,638.0,112.0,0
115,640.0,113.0,0
116,641.0,114.0,0
117,642.0,114.0,0
118,643.0,115.0,0
119,645.0,116.0,0
120,646.0,117.0,0
121,647.0,119.0,0
122,648.0,120.0,0
123,649.0,121.0,0
124,650.0,123.0,0
125,650.0,124.0,0
126,652.0,124.0,0
127,652.0,126.0,0
128,653.0,126.0,0
129,654.0,127.0,0
130,656.0,129.0,0
131,657.0,130.0,0
132,658.0,131.0,0
133,659.0,131.0,0
134,659.0,132.0,0
135,660.0,134.0,0
136,661.0,135.0,0
137,662.0,136.0,0
138,663.0,137.0,0
139,664.0,138.0,0
140,665.0,139.0,0
141,665.0,140.0,0
142,667.0,141.0,0
143,668.0,143.0,0
144,668.0,144.0,0
145,670.0,145.0,0
146,671.0,146.0,0
147,672.0,147.0,0
148,672.0,147.0,0
149,674.0,147.0,0
150,675.0,148.0,0
151,676.0,150.0,0
152,677.0,151.0,0
153,678.0,152.0,0
154,678.0,152.0,0
155,680.0,154.0,0
156,681.0,154.0,0
157,682.0,155.0,0
158,683.0,156.0,0
159,684.0,156.0,0
160,686.0,157.0,0
161,687.0,158.0,0
162,688.0,158.0,0
163,689.0,160.0,0
164,690.0,160.0,0
165,691.0,161.0,0
166,692.0,163.0,0
167,693.0,164.0,0
168,694.0,165.0,0
169,695.0,166.0,0
170,696.0,167.0,0
171,696.0,167.0,0
172,698.0,168.0,0
173,699.0,170.0,0
174,700.0,171.0,0
175,700.0,172.0,0
176,702.0,174.0,0
177,703.0,174.0,0
178,703.0,175.0,0
179,703.0,176.0,0
180,704.0,176.0,0
181,706.0,178.0,0
182,706.0,179.0,0
183,707.0,181.0,0
184,708.0,182.0,0
185,709.0,183.0,0
186,710.0,184.0,0
187,710.0,184.0,0
188,712.0,185.0,0
189,713.0,186.0,0
190,715.0,187.0,0
191,715.0,189.0,0
192,716.0,190.0,0
193,717.0,191.0,0
194,717.0,192.0,0
195,717.0,193.0,0
196,718.0,194.0,0
197,718.0,194.0,0
198,719.0,195.0,0
199,719.0,195.0,0
200,720.0,196.0,0
201,722.0,197.0,0
202,723.0,198.0,0
203,724.0,199.0,0
204,725.0,200.0,0
205,726.0,201.0,0
206,727.0,201.0,0
207,727.0,202.0,0
208,728.0,203.0,0
209,730.0,204.0,0
210,731.0,205.0,0
211,732.0,206.0,0
212,733.0,206.0,0
213,735.0,207.0,0
214,736.0,208.0,0
215,737.0,209.0,0
216,737.0,210.0,0
217,739.0,211.0,0
218,739.0,212.0,0
219,741.0,213.0,0
220,742.0,213.0,0
221,743.0,214.0,0
222,744.0,215.0,0
223,744.0,216.0,0
224,745.0,217.0,0
225,746.0,217.0,0
226,747.0,218.0,0
227,747.0,219.0,0
228,748.0,219.0,0
229,749.0,220.0,0
230,750.0,221.0,0
231,750.0,221.0,0
232,750.0,222.0,0
233,751.0,223.0,0
234,752.0,225.0,0
235,754.0,226.0,0
236,754.0,227.0,0
237,756.0,228.0,0
238,756.0,229.0,0
239,757.0,230.0,0
240,759.0,231.0,0
241,759.0,231.0,0
242,760.0,232.0,0
243,761.0,233.0,0
244,762.0,234.0,0
245,763.0,235.0,0
246,764.0,236.0,0
247,766.0,236.0,0
248,768.0,237.0,0
249,768.0,238.0,0
250,769.0,239.0,0
251,770.0,240.0,0
252,772.0,240.0,0
253,774.0,241.0,0
254,774.0,242.0,0
255,775.0,243.0,0
256,777.0,244.0,0
257,778.0,246.0,0
258,779.0,247.0,0
259,780.0,248.0,0
260,781.0,248.0,0
261,782.0,249.0,0
262,784.0,250.0,0
263,786.0,252.0,0
264,787.0,252.0,0
265,787.0,253.0,0
266,789.0,255.0,0
267,790.0,256.0,0
268,791.0,256.0,0
269,793.0,257.0,0
270,794.0,259.0,0
271,795.0,261.0,0
272,795.0,261.0,0
273,796.0,262.0,0
274,797.0,264.0,0
275,798.0,265.0,0
276,799.0,266.0,0
277,800.0,268.0,0
278,801.0,269.0,0
279,802.0,270.0,0
280,803.0,270.0,0
281,805.0,270.0,0
282,805.0,272.0,0
283,806.0,273.0,0
284,807.0,274.0,0
285,807.0,274.0,0
286,808.0,275.0,0
287,809.0,275.0,0
288,809.0,277.0,0
289,809.0,278.0,0
290,811.0,279.0,0
291,813.0,280.0,0
292,815.0,280.0,0
293,815.0,282.0,0
294,816.0,284.0,0
295,817.0,285.0,0
296,818.0,286.0,0
297,818.0,287.0,0
298,819.0,288.0,0
299,820.0,289.0,0
300,821.0,291.0,0
