t,x,y,label
114,593.0,2.0,1
115,594.0,5.0,1
116,595.0,7.0,1
117,597.0,10.0,1
118,598.0,13.0,1
119,598.0,17.0,1
120,598.0,22.0,1
121,596.0,27.0,1
122,596.0,34.0,1
123,596.0,41.0,1
124,597.0,48.0,1
125,599.0,52.0,1
126,602.0,59.0,1
127,602.0,63.0,1
128,602.0,68.0,1
129,602.0,75.0,1
130,601.0,82.0,1
131,600.0,90.0,1
132,598.0,98.0,1
133,594.0,104.0,1
134,590.0,111.0,1
135,588.0,117.0,1
136,586.0,121.0,1
137,584.0,126.0,1
138,584.0,129.0,1
139,584.0,132.0,1
140,584.0,137.0,1
141,584.0,142.0,1
142,582.0,145.0,1
143,580.0,149.0,1
144,580.0,153.0,1
145,579.0,157.0,1
146,579.0,160.0,1
147,579.0,163.0,1
148,580.0,166.0,1
149,582.0,169.0,1
150,584.0,170.0,1
151,587.0,171.0,1
152,586.0,174.0,1
153,584.0,175.0,1
154,583.0,176.0,1
155,582.0,177.0,1
156,581.0,178.0,1
157,580.0,178.0,1
158,580.0,178.0,1
159,579.0,177.0,1
160,578.0,177.0,1
161,578.0,177.0,1
162,578.0,177.0,1
163,577.0,178.0,1
164,576.0,180.0,1
165,574.0,181.0,1
166,572.0,181.0,1
167,571.0,180.0,1
168,570.0,178.0,1
169,572.0,176.0,1
170,575.0,175.0,1
171,577.0,175.0,1
172,578.0,175.0,1
173,580.0,176.0,1
174,583.0,177.0,1
175,587.0,178.0,1
176,590.0,179.0,1
177,593.0,177.0,1
178,594.0,177.0,1
179,596.0,176.0,1
180,595.0,173.0,1
181,595.0,172.0,1
182,594.0,170.0,1
183,591.0,169.0,1
184,588.0,166.0,1
185,584.0,163.0,1
186,582.0,160.0,1
187,581.0,158.0,1
188,579.0,157.0,1
189,578.0,155.0,1
190,576.0,154.0,1
191,575.0,153.0,1
192,572.0,153.0,1
193,571.0,153.0,1
194,569.0,152.0,1
195,567.0,153.0,1
196,567.0,154.0,1
197,565.0,154.0,1
198,564.0,155.0,1
199,562.0,157.0,1
200,560.0,157.0,1
201,558.0,156.0,1
202,556.0,156.0,1
203,555.0,157.0,1
204,553.0,158.0,1
205,551.0,162.0,1
206,549.0,163.0,1
207,549.0,163.0,1
208,548.0,162.0,1
209,546.0,162.0,1
210,545.0,163.0,1
211,542.0,165.0,1
212,540.0,167.0,1
213,539.0,168.0,1
214,537.0,168.0,1
215,537.0,170.0,1
216,538.0,173.0,1
217,538.0,174.0,1
218,538.0,175.0,1
219,539.0,177.0,1
220,538.0,179.0,1
221,539.0,178.0,1
222,539.0,178.0,1
223,539.0,178.0,1
224,539.0,180.0,1
225,537.0,181.0,1
226,537.0,182.0,1
227,535.0,182.0,1
228,533.0,184.0,1
229,532.0,182.0,1
230,530.0,181.0,1
231,530.0,183.0,1
232,530.0,184.0,1
233,533.0,186.0,1
234,534.0,188.0,1
235,535.0,190.0,1
236,536.0,191.0,1
237,536.0,191.0,1
238,534.0,193.0,1
239,533.0,194.0,1
240,532.0,195.0,1
241,532.0,198.0,1
242,532.0,201.0,1
243,533.0,201.0,1
244,533.0,204.0,1
245,534.0,205.0,1
246,536.0,207.0,1
247,538.0,208.0,1
248,539.0,212.0,1
249,539.0,214.0,1
250,539.0,216.0,1
251,539.0,216.0,1
252,537.0,216.0,1
253,535.0,217.0,1
254,533.0,218.0,1
255,529.0,219.0,1
256,526.0,222.0,1
257,521.0,224.0,1
258,517.0,226.0,1
259,513.0,230.0,1
260,509.0,233.0,1
261,505.0,235.0,1
262,501.0,237.0,1
263,497.0,239.0,1
264,493.0,239.0,1
265,492.0,239.0,1
266,490.0,239.0,1
267,486.0,239.0,1
268,483.0,240.0,1
269,480.0,239.0,1
270,477.0,237.0,1
271,474.0,234.0,1
272,473.0,233.0,1
273,468.0,232.0,1
274,464.0,230.0,1
275,461.0,230.0,1
276,459.0,231.0,1
277,460.0,230.0,1
278,459.0,230.0,1
279,458.0,230.0,1
280,458.0,229.0,1
281,457.0,228.0,1
282,455.0,225.0,1
283,453.0,223.0,1
284,450.0,222.0,1
285,449.0,221.0,1
286,448.0,218.0,1
287,448.0,217.0,1
288,450.0,216.0,1
289,451.0,215.0,1
290,453.0,215.0,1
291,455.0,217.0,1
292,458.0,217.0,1
293,461.0,216.0,1
294,464.0,214.0,1
295,468.0,211.0,1
296,472.0,209.0,1
297,477.0,206.0,1
298,482.0,205.0,1
299,486.0,204.0,1
300,491.0,204.0,1
